,MONO,EMONO,IGM
motion,1.0248275862068965,0.0,8.2
motiv,1.0270588235294118,1.0255882352941177,7.8999999999999995
motor,1.034,1.0285,13.75
motorcycl,1.0342857142857143,0.0,21.0
move,1.0127272727272727,1.0177272727272728,2.4
movement,1.0175,1.0234375,3.7096774193548385
much,1.0133333333333334,1.0192307692307692,2.56
multi,1.035,0.0,15.0
multimedia,1.0211764705882354,0.0,5.5
multipl,1.0253333333333334,1.0265,7.514285714285714
multistag,1.03,1.0275,7.75
municip,0.0,0.0,49.0
must,1.022158273381295,1.0233093525179857,5.162162162162162
mutual,1.0266666666666666,1.025,4.428571428571429
mysql,1.0342857142857143,0.0,21.0
name,1.01312,1.01896,2.6399999999999997
nation,1.0156862745098039,1.0223529411764707,3.264150943396227
natur,1.0172043010752687,1.0190322580645161,3.2429906542056073
navig,0.0,0.0,10.0
near,1.0243478260869565,1.0260869565217392,6.25
nearbi,1.02,1.025,4.176470588235294
nearest,1.0372413793103448,1.0279310344827586,21.25
nearli,1.0133333333333334,1.02,2.2
necessari,1.0192,1.0228,4.130434782608695
need,1.012896174863388,1.0173770491803278,2.4842767295597485
neg,1.0224,1.0264,6.25
neighbor,1.0266666666666666,1.028888888888889,8.714285714285715
network,1.032249134948097,1.028650519031142,19.155844155844154
neural,1.0345714285714285,0.0,32.56521739130435
never,1.03,1.0275,7.75
nevertheless,1.0266666666666666,0.0,5.0
newli,1.03,1.0275,7.75
next,1.004,1.015,1.375
nigeria,1.0175,1.024375,3.625
night,1.0171428571428571,1.0214285714285714,2.6363636363636362
nine,1.016,1.0216,3.0689655172413794
node,1.0378947368421052,0.0,22.6
nonfood,0.0,0.0,10.0
normal,1.0044444444444445,1.0233333333333334,1.4
nort,1.017471264367816,1.0234482758620689,4.123287671232877
north,1.02,0.0,3.571428571428571
notabl,1.02,1.025,3.25
notif,1.038019801980198,0.0,65.0
notifi,0.0,0.0,46.0
notion,1.022857142857143,1.0257142857142858,4.0
nougat,0.0,0.0,19.0
novel,1.0258333333333334,1.025625,7.642857142857143
novemb,1.02,0.0,4.0
nowaday,1.025945945945946,1.0267567567567568,7.260869565217391
number,1.0163218390804598,1.0218965517241378,3.4482758620689653
numer,1.0185714285714287,1.0235714285714286,4.12
nurs,1.0333333333333334,1.0283333333333333,12.25
nutrient,0.0,0.0,25.0
nutrit,1.0329411764705883,1.026470588235294,9.399999999999999
object,1.0143673469387755,1.0214285714285714,3.0076045627376424
observ,1.014,1.020625,2.8666666666666667
obstacl,1.0222222222222221,1.0233333333333334,4.529411764705882
obtain,1.0157303370786517,1.0220786516853932,3.320441988950276
occupi,1.0285714285714285,1.0214285714285714,4.75
occur,1.0121739130434784,1.0182608695652173,2.354838709677419
odor,0.0,0.0,10.0
offer,1.018159509202454,1.0215337423312882,3.7750000000000004
offic,1.019236641221374,1.0263358778625955,5.247191011235955
officeorg,0.0,0.0,10.0
offici,1.02,1.0225,3.1818181818181817
offlin,1.0191304347826087,1.0247826086956522,4.300000000000001
often,1.0042105263157894,1.0236842105263158,1.4444444444444444
one,1.0133333333333334,1.02,2.3846153846153846
onlin,1.022200956937799,1.0232535885167464,5.461538461538462
onto,1.02,1.025,3.25
open,1.0158241758241757,1.0204395604395604,3.2736842105263158
opencv,1.02,0.0,4.333333333333334
opensourc,1.0266666666666666,0.0,5.0
oper,1.010212765957447,1.0153191489361701,2.0285714285714285
opinion,1.018181818181818,1.0204545454545455,3.307692307692308
oppon,0.0,0.0,17.5
opportun,1.0275,1.02625,9.0
optic,1.0305882352941176,0.0,10.75
optim,1.030188679245283,1.0274528301886792,12.428571428571427
option,1.0233333333333334,1.025,4.818181818181818
order,1.016875,1.019453125,3.3309352517985613
organ,1.013873873873874,1.0195945945945946,2.7701149425287355
organis,1.025,1.02625,6.0
organiz,1.0226086956521738,1.0280434782608696,6.571428571428571
orient,1.025,1.02625,7.428571428571429
origin,1.0214285714285714,1.0257142857142858,5.285714285714286
other,1.02,1.0211764705882354,3.914285714285714
outbreak,1.036,0.0,11.8
outcom,1.015438596491228,1.0215789473684211,3.1639344262295084
outdoor,1.031111111111111,0.0,8.0
outlet,1.02,0.0,5.285714285714286
output,1.0217142857142858,1.0257142857142858,5.5600000000000005
outsid,1.0023529411764707,1.0158823529411765,1.206896551724138
overal,1.0158241758241757,1.0187912087912088,3.0186915887850465
overcom,1.0304761904761905,1.0271428571428571,9.727272727272727
overview,1.0171428571428571,1.0214285714285714,2.8
owner,1.0288695652173914,1.027391304347826,11.16326530612245
ownership,1.02,1.025,3.25
pace,1.022857142857143,1.0257142857142858,4.0
packag,1.015,1.0225,3.0
page,1.0133333333333334,1.01875,2.4545454545454546
paid,1.03,1.02875,10.818181818181818
palac,0.0,0.0,10.0
pandem,1.0176,1.02,3.444444444444444
paper,1.018060606060606,1.0238181818181817,4.250909090909091
paperless,0.0,0.0,19.0
paramet,1.0085714285714287,1.015,1.72
parent,1.0292307692307692,1.0265384615384616,9.142857142857142
park,1.015,1.0225,2.8
part,1.013877551020408,1.0189795918367346,2.7
partial,1.0244444444444445,1.025,5.714285714285714
particip,1.0188679245283019,1.0226415094339623,4.125
particl,1.0,0.0,1.0
particular,1.0171428571428571,1.0197142857142858,3.25
particularli,1.0133333333333334,1.018888888888889,2.4594594594594597
partner,1.0327272727272727,1.0286363636363636,13.0
pass,1.0218181818181817,1.0263636363636364,5.32
passeng,1.029090909090909,1.0286363636363636,9.727272727272727
password,1.0294736842105263,0.0,10.333333333333334
past,1.015,1.019375,2.928571428571429
path,1.0178947368421052,1.0228947368421053,4.0
patient,1.0227027027027027,1.027162162162162,6.8604651162790695
pattern,1.0188235294117647,1.0271764705882354,5.067796610169491
pay,1.028,1.027,6.25
payappbu,0.0,0.0,14.5
payment,1.0114285714285713,1.0171428571428571,2.142857142857143
payrol,0.0,0.0,14.5
pedestrian,1.038918918918919,0.0,44.2
pediatr,0.0,0.0,28.0
penetr,1.022857142857143,1.0257142857142858,4.0
peopl,1.0211428571428571,1.021642857142857,4.53784860557769
perceiv,1.0353846153846153,1.0288461538461537,25.352941176470587
percent,1.0342857142857143,1.0278571428571428,18.142857142857142
percentag,1.0153846153846153,1.0173076923076922,2.666666666666667
percept,1.0294339622641508,1.0260377358490567,10.0
perform,1.020451127819549,1.0238345864661653,5.0131147540983605
period,1.0144827586206897,1.0217241379310344,2.9384615384615387
person,1.0130526315789474,1.0183157894736843,2.6315789473684212
personnel,1.0172549019607844,1.0205882352941176,3.4905660377358494
perspect,1.02625,1.02625,7.631578947368421
peso,0.0,0.0,70.0
pest,0.0,0.0,22.0
phase,1.0208450704225351,1.0270422535211268,5.625
phenomenon,1.0184615384615385,1.023076923076923,3.571428571428571
philippin,1.0185714285714287,1.0257142857142858,4.466666666666667
phone,1.0298039215686274,1.0255882352941177,10.306122448979592
photo,0.0,0.0,17.5
physic,1.0187012987012987,1.0202597402597402,3.6341463414634148
pick,1.0266666666666666,1.025,4.428571428571429
pictur,1.0133333333333334,1.02,2.5789473684210527
piec,0.0,0.0,16.0
piezo,0.0,0.0,11.5
piggeri,0.0,0.0,19.0
place,1.0134653465346535,1.0193069306930693,2.7288135593220337
plan,1.0140350877192983,1.02,2.791044776119403
planner,0.0,0.0,23.5
plant,1.0226666666666666,1.029,7.8
plastic,1.0342857142857143,1.0285714285714285,14.5
plate,1.0233333333333334,0.0,5.666666666666667
platform,1.013076923076923,1.01875,2.6859504132231407
play,1.0186363636363636,1.0211363636363637,3.963855421686747
player,1.0338461538461539,1.0269230769230768,13.375
plenti,0.0,0.0,10.0
point,1.0150943396226415,1.0192452830188679,2.9047619047619047
polic,1.032,0.0,13.0
polici,1.0310204081632652,1.0238775510204081,10.5
polit,1.02,1.025,3.25
pollut,1.0133333333333334,1.02,2.6363636363636362
pool,1.02,1.024,3.727272727272727
poor,1.0066666666666666,1.02,1.6
popul,1.0220952380952382,1.0231428571428571,5.046511627906977
populac,0.0,0.0,10.0
popular,1.0166666666666666,1.0241666666666667,3.571428571428571
portabl,1.0276923076923077,0.0,7.75
portal,0.0,0.0,46.0
portion,1.03,1.02625,6.142857142857142
posit,1.0104615384615385,1.0156923076923077,2.0736842105263156
possibl,1.016,1.0207,3.3762376237623766
post,1.0220689655172415,1.0248275862068965,5.0
posttest,1.029090909090909,0.0,7.857142857142857
potenti,1.0147899159663865,1.0216806722689076,3.095238095238095
poverti,1.02,0.0,3.571428571428571
power,1.02,1.02390625,4.49090909090909
practic,1.023778801843318,1.0255760368663593,7.094488188976378
practition,1.0153846153846153,1.0207692307692309,2.875
precis,1.035,1.028125,19.0
predefin,0.0,0.0,16.0
predict,1.034862385321101,1.0287614678899082,26.90909090909091
prefer,1.016986301369863,1.0213698630136987,3.657142857142857
pregnant,0.0,0.0,10.0
preliminari,1.0266666666666666,1.02,4.0
premis,1.022857142857143,1.0257142857142858,4.0
prepar,1.0148148148148148,1.02,3.0
preprocess,1.035,0.0,19.0
preschool,0.0,0.0,26.5
prescript,1.025,0.0,5.285714285714286
presenc,1.0152380952380953,1.0214285714285714,3.0869565217391304
present,1.016,1.0198333333333334,3.170854271356784
preserv,1.02,1.0225,3.8235294117647056
press,1.0285714285714285,1.0214285714285714,4.75
pressur,1.0266666666666666,1.0285714285714285,8.0
pretest,1.0342857142857143,0.0,8.2
prevent,1.0175438596491229,1.0263157894736843,4.260869565217391
previou,1.0150943396226415,1.019811320754717,3.0338983050847457
previous,1.024,1.018,4.0
price,1.0217194570135746,1.0257918552036198,6.294117647058823
primari,1.0164948453608247,1.0197938144329897,3.2222222222222223
primarili,1.022857142857143,1.0257142857142858,4.0
prime,1.02,0.0,4.0
princip,1.024,1.027,5.0
principl,1.01,1.015,1.75
print,1.020952380952381,1.0221428571428572,4.300000000000001
priorit,1.0266666666666666,1.0266666666666666,5.5
prioriti,1.02,1.025,3.25
privat,1.0121428571428572,1.0176785714285714,2.36
probabl,1.0180645161290323,1.0241935483870968,3.896551724137931
problem,1.0162162162162163,1.0208108108108107,3.3684210526315788
procedur,1.0197101449275363,1.0247826086956522,5.0
proceed,1.035294117647059,1.0282352941176471,13.857142857142858
process,1.0139279588336192,1.0199142367066896,2.8179104477611943
processor,1.008888888888889,1.0166666666666666,1.7058823529411764
proctor,0.0,0.0,13.0
procur,1.02,0.0,4.6
produc,1.0072727272727273,1.019090909090909,1.7659574468085106
product,1.0189772727272728,1.026036931818182,4.960474308300395
profession,1.016,1.018,2.7142857142857144
professor,0.0,0.0,10.0
profil,1.016969696969697,1.0218181818181817,3.625
profit,1.0183333333333333,1.0275,4.666666666666667
program,1.0145185185185186,1.0215555555555556,3.161764705882353
progress,1.022857142857143,0.0,5.800000000000001
project,1.0306944444444444,1.02703125,12.89237668161435
prolog,1.0235294117647058,0.0,6.454545454545454
promot,1.0175,1.0235416666666666,3.9763779527559056
prompt,1.0333333333333334,1.0275,9.571428571428571
prone,1.0363636363636364,0.0,21.0
propag,1.0266666666666666,1.0233333333333334,4.6
proper,1.0203508771929826,1.0226315789473683,4.346153846153847
properli,1.018,1.024,3.8421052631578947
properti,1.0196610169491525,1.0249152542372881,4.782608695652174
propon,1.031346153846154,1.0288461538461537,18.464285714285715
proport,1.0266666666666666,0.0,6.142857142857142
propos,1.019734219269103,1.0254651162790698,5.040816326530612
proposit,1.02,0.0,4.0
prospect,1.02,1.02625,4.428571428571429
protect,1.0174545454545454,1.025090909090909,4.2727272727272725
protocol,1.025,1.0275,7.0
prototyp,1.0337055837563451,0.0,29.457142857142856
prove,1.02,1.0225,4.333333333333334
provid,1.0159252336448599,1.0186168224299066,3.035031847133758
provinc,1.02,1.0234375,4.310344827586206
provinci,1.0224,1.024,5.199999999999999
psycholog,1.0225,1.024375,4.6
public,1.0121212121212122,1.0177272727272728,2.333333333333333
publicli,1.0171428571428571,1.0257142857142858,3.0
publish,1.0213333333333334,1.026,4.6923076923076925
pump,0.0,0.0,13.0
purchas,1.0320772946859904,1.0295652173913044,21.3265306122449
pure,1.02,1.0275,4.2727272727272725
purok,1.0266666666666666,1.0257142857142858,7.0
purpos,1.0192063492063492,1.0215476190476191,4.11587982832618
python,1.035294117647059,1.0291176470588235,21.0
qile,0.0,0.0,19.0
qualit,1.023111111111111,1.0233333333333334,5.457142857142857
qualiti,1.016,1.0224745762711864,3.466898954703833
quantit,1.018723404255319,1.0248936170212766,4.5675675675675675
quantiti,1.022857142857143,1.0235714285714286,4.428571428571429
quarantin,1.0342857142857143,0.0,8.2
quenmetor,0.0,0.0,13.0
queri,1.032,1.028,10.0
quest,0.0,0.0,14.5
question,1.0128301886792452,1.0192452830188679,2.6721311475409832
questionnair,1.023859649122807,1.0261842105263157,6.870503597122302
queu,0.0,0.0,16.0
quick,1.0171428571428571,1.0214285714285714,3.0
quickli,1.024,1.021,4.0
quiz,0.0,0.0,14.5
quizz,0.0,0.0,14.5
rack,0.0,0.0,41.5
radio,1.022857142857143,1.0257142857142858,4.0
rain,1.0333333333333334,1.0283333333333333,12.25
rainfal,0.0,0.0,17.5
rais,1.017391304347826,1.0247826086956522,3.727272727272727
rajah,0.0,0.0,19.0
random,1.0255172413793103,1.0243103448275863,6.414634146341464
randomli,1.025,1.024375,5.285714285714286
rang,1.019622641509434,1.0226415094339623,4.183673469387755
rank,1.0147368421052632,1.0205263157894737,2.75
rapid,1.0129032258064516,1.0183870967741935,2.4634146341463414
rapidli,1.0106666666666666,1.018,2.0434782608695654
rare,0.0,0.0,13.0
raspberri,1.039506172839506,0.0,97.0
rate,1.014368932038835,1.0192233009708738,2.8813559322033897
rather,1.0257142857142858,1.0278571428571428,6.4
ratio,1.0278260869565217,1.0280434782608696,9.727272727272727
reach,1.0138888888888888,1.0204166666666667,2.973684210526316
reaction,1.0222222222222221,1.0266666666666666,4.333333333333334
read,1.0283333333333333,1.0275,8.846153846153847
readi,1.025,1.02625,4.75
readili,1.0142857142857142,1.0192857142857144,2.5
real,1.0204255319148936,1.0258510638297873,5.430769230769231
realiti,1.0225454545454546,1.0272727272727273,6.314285714285714
realiz,1.024,1.0255,5.5
realli,0.0,0.0,20.5
realtim,1.02,1.029375,5.9655172413793105
realworld,1.0266666666666666,0.0,6.142857142857142
reason,1.0144444444444445,1.0183333333333333,2.7333333333333334
receiv,1.0185567010309278,1.0228865979381443,4.103448275862069
recent,1.0236363636363637,1.0272727272727273,7.0
recogn,1.0204081632653061,1.0257142857142858,5.054054054054054
recognit,1.0218978102189782,1.0282481751824817,6.921052631578947
recommend,1.0123222748815166,1.0184834123222748,2.5789473684210527
record,1.02375,1.02390625,5.956521739130435
recov,1.0,0.0,1.0
recoveri,1.03,1.0225,5.5
recruit,1.02,1.025,3.25
reduc,1.020952380952381,1.0225714285714285,4.586956521739131
reduct,1.02,1.018,3.5
refer,1.013877551020408,1.020204081632653,2.7
refil,1.02,1.025,4.0
refin,1.02,1.025,3.25
reflect,1.0153846153846153,1.0207692307692309,2.875
regard,1.0179310344827586,1.0189655172413794,3.34
region,1.0193939393939393,1.0206818181818182,4.0
regist,1.019591836734694,1.0281632653061223,5.363636363636363
registr,1.0382608695652173,0.0,27.400000000000002
regress,1.0237974683544304,1.029240506329114,8.421052631578949
regul,1.008888888888889,1.0166666666666666,1.8
regular,1.0167741935483872,1.0203225806451612,3.1081081081081083
regularli,1.0314285714285714,1.0278571428571428,9.25
rel,1.0153846153846153,1.0196153846153846,2.8181818181818183
relat,1.0141843971631206,1.018723404255319,2.744186046511628
relationship,1.0294736842105263,1.0261654135338345,11.137931034482758
relay,1.03,0.0,8.714285714285715
releas,0.0,0.0,23.5
relev,1.0202352941176471,1.0222352941176471,4.583333333333333
reli,1.01,1.015,1.75
reliabl,1.0293548387096774,1.0266129032258065,11.30188679245283
relief,1.0166666666666666,1.0225,3.142857142857143
remain,1.0180645161290323,1.0212903225806451,3.5454545454545454
remedi,0.0,0.0,10.0
rememb,0.0,0.0,11.5
remind,1.0133333333333334,1.02,2.2
remot,1.0224,1.0276,5.9411764705882355
render,1.029090909090909,1.0272727272727273,7.0
rent,1.02,0.0,3.571428571428571
rental,0.0,0.0,41.5
repeat,1.0175,1.020625,3.0999999999999996
replac,1.0044444444444445,1.0166666666666666,1.3529411764705883
report,1.02,1.0196875,3.88
repres,1.014,1.0195,2.68
represent,1.0306666666666666,1.028,11.615384615384615
reput,1.02,1.025,4.0
request,1.0183333333333333,1.0225,3.8695652173913047
requir,1.0127407407407407,1.0182222222222221,2.5636363636363635
research,1.0190495449949444,1.0200505561172901,3.8545454545454545
reserv,1.02,1.0235714285714286,3.8
resid,1.022716049382716,1.025925925925926,6.2075471698113205
resolut,1.0342857142857143,0.0,13.0
resourc,1.0162237762237762,1.020979020979021,3.3355704697986575
respect,1.0131764705882353,1.018,2.570093457943925
respond,1.0234965034965036,1.0244405594405595,6.3052631578947365
respons,1.0166887417218544,1.0216556291390728,3.625
rest,1.016,1.021,3.0
restaur,1.022857142857143,1.0282857142857142,7.428571428571429
result,1.013371757925072,1.0196685878962537,2.729192546583851
retail,1.02,0.0,6.25
retain,1.0171428571428571,1.0257142857142858,3.4000000000000004
retriev,1.02,1.0291666666666666,5.695652173913044
return,1.0336842105263158,1.028421052631579,19.461538461538463
reus,1.0254545454545454,1.0272727272727273,7.0
reveal,1.0284615384615385,1.0259615384615384,9.879999999999999
revenu,1.0126315789473683,1.0189473684210526,2.44
review,1.0165,1.02325,3.64
revolut,1.02,1.024,3.727272727272727
rice,1.0194392523364486,1.0283177570093458,5.727272727272727
rider,0.0,0.0,20.5
right,1.0129411764705882,1.018529411764706,2.466666666666667
rise,1.0142857142857142,1.0160714285714285,2.5
risk,1.0187951807228917,1.0216867469879518,3.9620253164556964
river,1.0285714285714285,1.0278571428571428,7.666666666666667
road,1.0245454545454546,1.0252272727272727,6.586206896551724
robot,1.023921568627451,1.0297058823529412,8.956521739130434
role,1.0204166666666667,1.0225,4.542168674698795
room,1.015294117647059,1.0211764705882354,3.2285714285714286
rout,1.0248648648648648,1.0251351351351352,6.3076923076923075
rover,0.0,0.0,10.0
rule,1.024,1.0286666666666666,7.75
rulebas,1.032,0.0,11.285714285714285
run,1.0123076923076924,1.0184615384615385,2.263157894736842
rural,1.022857142857143,1.0231428571428571,5.0
safe,1.0133333333333334,1.0185714285714287,2.4
safeti,1.0301639344262294,1.0265573770491803,10.517241379310345
said,1.0041379310344827,1.019655172413793,1.4186046511627906
salari,1.02,1.02625,4.789473684210526
sale,1.018962962962963,1.0257777777777777,4.801980198019802
salin,0.0,0.0,19.0
sampl,1.0307692307692309,1.0267692307692309,13.0
sandwich,0.0,0.0,19.0
sanit,0.0,0.0,80.5
sanitari,1.022857142857143,1.0257142857142858,4.0
satisfact,1.0076190476190476,1.0185714285714287,1.7272727272727273
satisfactori,1.0233333333333334,1.025,4.818181818181818
satisfi,1.0316981132075471,1.0271698113207548,12.454545454545455
saudi,1.016,1.0216,3.307692307692308
save,1.016,1.018857142857143,3.0
scale,1.02,1.021346153846154,4.12
scan,1.0288372093023255,1.0286046511627907,11.333333333333334
scanner,1.0377777777777777,0.0,21.4
scape,0.0,0.0,14.5
scenario,1.0271428571428571,1.0267857142857142,7.705882352941177
schedul,1.0197222222222222,1.0266666666666666,5.484210526315789
scheme,1.031764705882353,1.0282352941176471,13.461538461538463
scholar,0.0,0.0,14.5
scholarship,1.0333333333333334,1.0283333333333333,12.25
school,1.022181818181818,1.0264545454545455,6.545454545454545
scienc,1.0139130434782608,1.02,2.8461538461538463
scientif,1.0226666666666666,1.025,5.25
scope,1.0266666666666666,1.0257142857142858,6.6
score,1.0166666666666666,1.025,3.8125
script,1.0266666666666666,1.02875,8.384615384615385
sdlc,1.038688524590164,0.0,60.0
search,1.0202739726027397,1.0291780821917809,6.285714285714286
season,1.03,1.0225,5.5
second,1.0152380952380953,1.0214285714285714,3.2325581395348837
secondari,1.0220689655172415,1.026896551724138,5.571428571428571
secondli,1.0188235294117647,1.0247058823529411,4.0
section,1.0192,1.0216,3.769230769230769
sector,1.018018018018018,1.0237837837837838,4.03030303030303
secur,1.0195294117647058,1.0255882352941177,4.890625
seed,0.0,0.0,25.0
seek,1.018181818181818,1.0197727272727273,3.4000000000000004
seen,1.018,1.0225,3.4545454545454546
segment,1.0253846153846153,1.0259615384615384,7.387096774193548
segreg,0.0,0.0,10.0
seismic,0.0,0.0,10.0
seismograph,0.0,0.0,10.0
select,1.0162424242424242,1.02,3.2458100558659218
self,1.0175,1.0225,3.4705882352941178
selforgan,1.0285714285714285,0.0,6.0
sell,1.0296296296296297,1.0277777777777777,11.909090909090908
seller,0.0,0.0,11.5
semest,1.0333333333333334,0.0,7.0
send,1.0241269841269842,1.0242857142857142,6.066666666666666
senior,1.0307692307692309,1.0276923076923077,8.5
sens,1.022857142857143,1.0271428571428571,5.800000000000001
sensit,1.0281481481481483,1.0277777777777777,9.142857142857142
sensor,1.0332432432432432,0.0,26.448275862068964
sent,1.03,1.02625,6.142857142857142
separ,1.008,1.018,1.6666666666666665
sequenti,1.0293333333333334,1.028,8.333333333333334
seri,1.023030303030303,1.029090909090909,7.0
serv,1.0182278481012659,1.020506329113924,3.6666666666666665
server,1.0234782608695652,0.0,8.043478260869566
serversid,1.0333333333333334,0.0,7.0
servic,1.0171929824561403,1.020578947368421,3.5344827586206895
servo,0.0,0.0,14.5
set,1.0145454545454546,1.0177272727272728,2.6271186440677967
settlement,1.02,1.025,3.25
setup,1.02,1.025,3.25
seven,1.0232258064516129,1.0241935483870968,5.32
sever,1.0194174757281553,1.0215533980582525,4.092783505154639
shake,0.0,0.0,32.5
shape,1.017391304347826,1.0247826086956522,3.727272727272727
share,1.0185365853658537,1.0215853658536584,3.814814814814815
sheet,1.032,1.027,10.600000000000001
shift,1.0192592592592593,1.021111111111111,3.689655172413793
shop,1.0218518518518518,1.0252777777777777,5.985915492957746
short,1.0042105263157894,1.0157894736842106,1.375
show,1.014368932038835,1.0214563106796117,3.08125
showcas,1.02,1.025,3.25
shown,1.019,1.021,3.780487804878049
side,1.0207407407407407,1.0244444444444445,4.6521739130434785
sign,1.02,1.025,4.75
signal,1.0304,1.0294,14.411764705882353
signatur,1.022857142857143,1.0257142857142858,4.0
signific,1.0220118343195266,1.0244970414201184,5.573770491803279
significantli,1.02125,1.0271875,5.434782608695652
similar,1.0285714285714285,1.0257142857142858,8.5
simpl,1.0233333333333334,1.0258333333333334,6.25
simul,1.036734693877551,1.0287755102040816,25.545454545454547
sinc,1.0146938775510204,1.0189795918367346,2.8620689655172415
singl,1.02,1.0225,4.333333333333334
site,1.024406779661017,1.0249152542372881,6.2682926829268295
situat,1.0141176470588236,1.0183529411764707,2.6822429906542054
size,1.0136842105263157,1.019736842105263,2.7333333333333334
skill,1.027012987012987,1.0257142857142858,7.933333333333333
skin,1.023076923076923,1.0276923076923077,6.294117647058823
slaughter,0.0,0.0,13.0
slide,1.02,1.0225,3.4000000000000004
slovin,0.0,0.0,13.0
slow,1.0188235294117647,1.0229411764705882,3.8235294117647056
small,1.0096296296296297,1.015,1.9176470588235295
smallscal,1.0266666666666666,1.026,6.454545454545454
smart,1.028,1.0264,9.399999999999999
smartphon,1.02,1.028125,5.64516129032258
smell,0.0,0.0,10.0
smoker,0.0,0.0,34.0
smooth,1.0373333333333334,0.0,17.799999999999997
social,1.0251239669421488,1.0246694214876033,7.08
societi,1.0195555555555555,1.0206666666666666,3.8085106382978724
softwar,1.026280193236715,1.0272463768115943,8.922330097087379
soil,0.0,0.0,28.0
solar,1.0369230769230768,0.0,15.399999999999999
sole,1.016,1.024,2.8461538461538463
solid,1.0,1.015,1.0
solut,1.0180821917808218,1.02486301369863,4.300000000000001
solv,1.0114285714285713,1.0171428571428571,2.2
sometim,1.0133333333333334,1.02,2.3846153846153846
sought,1.02,1.025,4.0
sound,1.0235294117647058,1.026470588235294,5.615384615384616
sourc,1.0143333333333333,1.01975,2.816901408450704
space,1.0222222222222221,1.0225,4.636363636363637
speaker,1.0266666666666666,0.0,6.142857142857142
speci,1.028,1.0285,8.636363636363637
special,1.024,1.024,5.235294117647059
specialist,1.02,1.02625,3.6666666666666665
specif,1.013475935828877,1.0173262032085562,2.5428571428571427
specifi,1.0133333333333334,1.02,2.2
speech,1.0273684210526315,0.0,10.75
speed,1.01,1.015,1.8571428571428572
spend,1.0133333333333334,1.02,2.333333333333333
sponsor,0.0,0.0,19.0
spot,1.0346666666666666,0.0,14.0
spray,0.0,0.0,11.5
spread,1.0237681159420289,1.0256521739130435,6.3478260869565215
spss,1.028888888888889,1.0266666666666666,8.090909090909092
squar,1.02125,1.024375,5.08
stabil,1.0206896551724138,1.0258620689655173,5.090909090909091
stabl,1.02,1.025,4.0
staff,1.0166037735849056,1.0232075471698112,3.693877551020408
stage,1.0088,1.015,1.8354430379746836
stakehold,1.0147368421052632,1.0205263157894737,2.8260869565217392
stand,1.0148148148148148,1.021111111111111,3.0689655172413794
standard,1.016470588235294,1.0225,3.5074626865671643
start,1.0166233766233765,1.0194805194805194,3.157303370786517
startup,1.02,0.0,4.6
state,1.0134883720930232,1.0198837209302325,2.7755102040816326
statement,1.0315151515151515,1.0272727272727273,12.142857142857142
static,1.024,1.027,5.0
station,1.0246153846153847,1.0269230769230768,7.260869565217391
statist,1.0167741935483872,1.020967741935484,3.463157894736842
statu,1.0317073170731708,1.0263414634146342,12.142857142857142
stay,1.024,1.026,5.5
steadi,1.022857142857143,1.0257142857142858,4.0
step,1.024102564102564,1.0253846153846153,6.529411764705882
stick,0.0,0.0,10.0
still,1.0126315789473683,1.0163157894736843,2.3170731707317076
stock,1.0272000000000001,1.0276,8.285714285714285
stolen,0.0,0.0,16.0
stop,1.008888888888889,1.0233333333333334,1.9230769230769231
stopper,0.0,0.0,10.0
storag,1.0145454545454546,1.019090909090909,2.7560975609756095
store,1.021123595505618,1.023932584269663,5.057553956834532
stori,1.0333333333333334,0.0,11.0
strand,0.0,0.0,34.0
strateg,1.022,1.02325,4.882352941176471
strategi,1.0248351648351648,1.0242307692307693,6.947368421052632
stray,0.0,0.0,23.5
stream,1.0266666666666666,1.0275,6.333333333333333
street,1.0133333333333334,1.018,2.3043478260869565
strength,1.017391304347826,1.0221739130434782,3.5
strict,1.02,1.025,3.25
strong,1.022857142857143,1.022857142857143,4.6
strongli,0.0,0.0,11.5
structur,1.0184615384615385,1.0225641025641026,4.145631067961165
struggl,1.022857142857143,1.0257142857142858,4.0
student,1.019753086419753,1.0238888888888888,4.609022556390977
studi,1.0176333537706928,1.0200490496627836,3.499420625724218
studio,1.0333333333333334,0.0,11.0
style,1.008,1.018,1.6666666666666665
subject,1.0190163934426228,1.0206557377049181,3.8524590163934427
submit,1.0218181818181817,1.0272727272727273,4.6
subsequ,1.0184615384615385,1.0253846153846153,3.769230769230769
substanti,1.020952380952381,1.0185714285714287,3.75
succeed,1.0307692307692309,1.0276923076923077,8.5
success,1.0174257425742574,1.0187128712871287,3.2372881355932206
suffici,1.0,0.0,1.0
sugar,0.0,0.0,10.0
suggest,1.0174117647058825,1.020470588235294,3.4943820224719104
suit,1.0177777777777777,1.025,3.8235294117647056
suitabl,1.0204878048780488,1.0241463414634147,4.5
summari,1.0367567567567568,1.0283783783783784,26.5
supervis,1.0139130434782608,1.0195652173913043,2.655172413793103
supplement,1.028,1.0255,7.0
suppli,1.0333333333333334,1.026875,15.399999999999999
supplier,1.0208695652173914,1.028695652173913,5.5
support,1.0121951219512195,1.0177439024390245,2.376146788990826
sure,1.0235294117647058,1.0282352941176471,6.0
surfac,1.0276923076923077,0.0,7.75
surigao,0.0,0.0,41.5
surpass,1.02,1.025,3.25
surround,1.0266666666666666,0.0,6.142857142857142
surveil,1.02,0.0,5.0
survey,1.0177070063694267,1.0237898089171975,4.195402298850575
surviv,1.02,1.0255,4.529411764705882
