,MONO,EMONO,IGM
chose,1.0085714285714287,1.0235714285714286,2.0
chosen,1.0114285714285713,1.0164285714285715,2.161290322580645
chou,1.0266666666666666,1.025,4.428571428571429
christma,1.0133333333333334,1.02,2.090909090909091
chronic,1.03,1.02625,6.142857142857142
church,0.0,0.0,49.0
cigarett,0.0,0.0,20.5
circl,1.0246153846153847,1.0276923076923077,5.800000000000001
circul,1.0324528301886793,1.0277358490566038,13.899999999999999
circumst,1.02,1.0254347826086956,4.833333333333333
cite,1.0175,1.020625,3.4000000000000004
citi,1.019851362510322,1.0223203963666392,4.7562500000000005
citizen,1.02,1.0228947368421053,4.352941176470589
civil,1.0193103448275862,1.0217241379310344,3.8
claim,1.0222222222222221,1.0291666666666666,6.7142857142857135
clariti,1.0177777777777777,1.0233333333333334,3.1818181818181817
class,1.0213675213675213,1.0237179487179486,5.518072289156627
classic,1.031304347826087,1.027391304347826,10.818181818181818
classif,1.0369696969696969,1.029090909090909,46.75
classifi,1.030974358974359,1.0267692307692309,12.468354430379748
classroom,1.0225352112676056,1.0287323943661972,7.315789473684211
clean,1.0230588235294118,1.0234705882352941,5.6299212598425195
clear,1.0146666666666666,1.021,3.0
clearanc,1.02,1.024,4.157894736842105
clearli,1.0191304347826087,1.0195652173913043,3.5384615384615383
clerk,0.0,0.0,50.5
click,1.0141176470588236,1.0176470588235293,2.44
client,1.0260532687651331,1.024043583535109,7.022388059701493
climat,1.013,1.0195,2.6595744680851063
clinic,1.02,1.028125,5.800000000000001
close,1.0162162162162163,1.0229054054054054,3.608695652173913
closer,1.018181818181818,1.019090909090909,2.875
closest,1.02,1.01875,3.0
closur,1.0171428571428571,1.0171428571428571,2.5
cloth,1.029,1.0285,11.235294117647058
cloud,1.038139534883721,1.0297674418604652,68.0909090909091
cluster,1.0313178294573644,1.0286046511627907,16.94736842105263
clutter,1.029090909090909,1.0272727272727273,7.0
coco,1.0218181818181817,1.0272727272727273,4.6
coconut,1.02,0.0,4.6
code,1.0194520547945205,1.0289726027397261,5.953488372093023
coeffici,1.0,0.0,1.0
coffe,1.0314018691588784,1.0283177570093458,15.399999999999999
cognit,1.028433734939759,1.0267469879518072,9.634146341463413
cohen,1.0266666666666666,1.025,4.428571428571429
coin,1.0365217391304349,1.028695652173913,29.0
coincid,1.02,1.0275,4.2727272727272725
cold,1.0222222222222221,1.0266666666666666,4.333333333333334
collabor,1.031063829787234,1.0264893617021276,12.23076923076923
collar,0.0,0.0,10.0
collater,1.0375,1.029375,34.75
colleagu,1.0152380952380953,1.02,2.7777777777777777
collect,1.025993690851735,1.024416403785489,7.754098360655737
collector,1.0359493670886075,1.0296202531645569,33.769230769230774
colleg,1.023820224719101,1.0243370786516854,6.482758620689656
collis,0.0,0.0,25.0
color,1.0172661870503596,1.0239568345323742,3.903225806451613
colorcod,0.0,0.0,19.0
colour,1.02,1.0214285714285714,3.896551724137931
column,1.02,1.025,3.25
combin,1.0232967032967033,1.0229120879120879,5.4475524475524475
come,1.0121985815602836,1.0176595744680852,2.4175824175824174
comfort,1.0213333333333334,1.027,6.052631578947368
command,1.0289655172413794,1.026896551724138,9.399999999999999
commenc,1.02,0.0,4.0
comment,1.0044444444444445,1.0233333333333334,1.4615384615384617
commerc,1.0262068965517241,1.0227586206896553,5.75
commerci,1.0228169014084507,1.0251408450704225,5.909090909090909
commiss,1.0154545454545454,1.0211363636363637,3.217391304347826
commit,1.0166153846153847,1.0198461538461538,3.189189189189189
committe,1.022857142857143,1.0257142857142858,4.0
commod,1.0130232558139536,1.018139534883721,2.5
common,1.0158,1.02325,3.6043956043956045
commonli,1.0145,1.020625,3.175
commun,1.0119254658385093,1.0163229813664596,2.2972972972972974
commut,1.032,1.027,10.600000000000001
compani,1.0282824025289778,1.0248155953635405,8.697896749521988
compar,1.01775,1.023625,4.0212765957446805
comparison,1.0197260273972604,1.0246575342465754,4.6
compat,1.0171428571428571,1.0242857142857142,3.7
compel,1.0175,1.020625,3.0999999999999996
compens,1.0184615384615385,1.023076923076923,3.4000000000000004
compet,1.011645569620253,1.0174683544303798,2.3398058252427187
competencybas,0.0,0.0,17.5
competit,1.02,1.0214462809917355,4.226666666666667
competitor,1.0237837837837838,1.0267567567567568,6.866666666666666
compil,1.0066666666666666,1.015,1.5454545454545454
complain,1.0297435897435898,1.0269230769230768,10.666666666666668
complaint,1.0357777777777777,1.0285,29.411764705882355
complement,1.03,1.02625,6.142857142857142
complementari,1.029090909090909,1.0272727272727273,7.0
complet,1.01396449704142,1.0191715976331361,2.815384615384615
complex,1.0258490566037737,1.0234905660377358,6.748251748251748
compli,1.0133333333333334,1.02,2.6363636363636362
complianc,1.0177777777777777,1.0233333333333334,3.1818181818181817
complic,1.017,1.0255,3.914285714285714
compon,1.0154146341463415,1.020048780487805,3.1255605381165923
compos,1.015897435897436,1.0196153846153846,3.137931034482759
composit,1.0262295081967212,1.028032786885246,9.275862068965518
compound,0.0,0.0,11.5
comprehend,1.020952380952381,1.0242857142857142,4.666666666666667
comprehens,1.0128301886792452,1.0192452830188679,2.6721311475409832
compris,1.0128,1.0184,2.5652173913043477
compromis,1.024,1.024,4.6
comput,1.024274061990212,1.026721044045677,7.564705882352942
computer,1.020952380952381,1.0271428571428571,5.714285714285714
computerbas,1.0305882352941176,0.0,10.75
concem,1.018888888888889,1.0208333333333333,3.6153846153846154
concentr,1.0215384615384615,1.0225,4.574468085106383
concept,1.0156401384083045,1.0185813148788927,2.982456140350877
conceptu,1.0150819672131148,1.018688524590164,2.864864864864865
concern,1.011945701357466,1.0176470588235293,2.3943661971830985
conclud,1.0262745098039217,1.025294117647059,7.59016393442623
conclus,1.0290076335877862,1.02587786259542,9.90625
concurr,1.0222222222222221,1.0266666666666666,4.333333333333334
condit,1.0159726962457338,1.0204778156996588,3.301639344262295
conduct,1.0152763819095478,1.0196733668341709,3.096551724137931
conductor,0.0,0.0,22.0
confer,1.02,1.02,3.25
confid,1.0072727272727273,1.019090909090909,1.7058823529411764
configur,1.0314285714285714,0.0,10.428571428571429
confin,1.01,1.015,1.8571428571428572
confirm,1.017283950617284,1.0207407407407407,3.5925925925925926
conflict,1.0133333333333334,1.02,2.7837837837837838
confront,1.0166666666666666,1.0225,3.142857142857143
confus,1.0125,1.01875,2.5
congest,1.024,0.0,8.363636363636363
connect,1.0114285714285713,1.0171428571428571,2.310924369747899
consciou,1.0213333333333334,1.024,4.2
consecut,1.0133333333333334,1.02,2.3846153846153846
consensu,1.018181818181818,1.0218181818181817,3.142857142857143
consequ,1.0134736842105263,1.0195789473684211,2.6695652173913045
conserv,1.010909090909091,1.0163636363636364,1.9473684210526314
consid,1.016116910229645,1.0218580375782882,3.453389830508475
consider,1.016448598130841,1.0224299065420561,3.467289719626168
consist,1.0159203980099503,1.0197014925373133,3.1052631578947367
consolid,1.0243478260869565,1.028695652173913,7.0
consortium,1.022857142857143,1.0257142857142858,4.0
constant,1.026,1.0255,6.2
constantli,1.0179310344827586,1.0258620689655173,4.25
constitu,1.016,1.021,2.7142857142857144
constitut,1.0176744186046511,1.0216279069767442,3.7142857142857144
constrain,1.0126315789473683,1.0189473684210526,2.333333333333333
constraint,1.024561403508772,1.0252631578947369,6.384615384615385
construct,1.0173469387755103,1.0243367346938776,4.090909090909091
consult,0.0,0.0,29.5
consum,1.0307596899224807,1.0255813953488373,11.156996587030717
consumpt,1.0171717171717172,1.021969696969697,3.982456140350877
contact,1.0196756756756757,1.0262702702702702,5.232558139534884
contagi,0.0,0.0,14.5
contain,1.0139901477832511,1.0189162561576355,2.717741935483871
contamin,1.0266666666666666,1.026,6.454545454545454
contemporari,1.0139130434782608,1.0182608695652173,2.5
content,1.016851851851852,1.0215277777777778,3.5514018691588785
context,1.0126517571884983,1.0183067092651756,2.546875
contextu,1.0133333333333334,1.02,2.2
contin,1.0166666666666666,1.0225,3.142857142857143
conting,1.022857142857143,1.0257142857142858,4.0
continu,1.0145195729537366,1.018896797153025,2.826865671641791
contract,1.0235,1.024375,6.127272727272727
contractor,1.0380952380952382,1.0295238095238095,46.0
contrari,1.0218181818181817,1.0218181818181817,3.769230769230769
contrast,1.027027027027027,1.0275675675675675,8.894736842105264
contribut,1.016,1.0225,3.6122448979591835
contributor,1.0066666666666666,1.0225,1.6666666666666665
control,1.0191923990498812,1.0245130641330167,4.607142857142857
conveni,1.0143396226415093,1.019622641509434,3.011764705882353
convent,1.017283950617284,1.0207407407407407,3.5
converg,1.0375,0.0,19.0
convers,1.02,1.024,4.962264150943396
convert,1.0156962025316456,1.021645569620253,3.2682926829268295
convey,1.016842105263158,1.0221052631578946,3.1818181818181817
convolut,1.037922077922078,0.0,55.75
cook,1.026909090909091,1.028909090909091,10.25
cool,1.03,1.0275,7.75
coop,1.02,0.0,4.0
cooper,1.0285822306238186,1.028695652173913,13.25945945945946
coordin,1.0176470588235293,1.020735294117647,3.571428571428571
cope,1.0166666666666666,1.025,3.5
copi,1.0104347826086957,1.0156521739130435,2.0140845070422535
core,1.0163265306122449,1.0208163265306123,3.264150943396227
corn,1.0284931506849315,1.0267123287671234,10.176470588235293
corner,1.0186666666666666,1.024,3.625
corona,1.025,1.02625,4.75
coronaviru,1.0217777777777777,1.0223333333333333,4.769230769230769
coronavirus,1.0266666666666666,0.0,5.0
corpor,1.0247916666666668,1.02578125,7.318584070796461
correct,1.0272222222222223,1.0254166666666666,7.837209302325581
correctli,1.0224,1.0252,5.421052631578947
correl,1.0204444444444445,1.0233333333333334,4.449999999999999
correspond,1.0227848101265822,1.0254430379746835,6.1923076923076925
cost,1.0151428571428571,1.0197142857142858,3.134228187919463
costeffect,1.031111111111111,0.0,8.0
costli,1.0147368421052632,1.0213157894736842,2.909090909090909
cottag,1.02,0.0,4.6
cough,1.0243478260869565,1.027391304347826,6.6
could,1.0106756756756756,1.01875,2.302197802197802
council,1.0166666666666666,1.0225,3.307692307692308
counsel,1.02,1.024375,4.2
count,1.025,1.025,7.206896551724139
counter,1.0105263157894737,1.0157894736842106,1.967741935483871
counterpart,1.0133333333333334,1.02,2.3846153846153846
countless,1.022857142857143,1.0257142857142858,4.0
countri,1.01438127090301,1.0185117056856188,2.799163179916318
coupl,1.016,1.0193333333333334,3.0377358490566038
cours,1.0190849673202615,1.0243137254901962,4.711864406779661
court,0.0,0.0,53.5
cover,1.016470588235294,1.022436974789916,3.5789473684210527
covid,1.0192592592592593,1.0233333333333334,4.0
covid19,1.0134603174603174,1.0194285714285714,2.8381502890173413
crack,1.0133333333333334,1.02,2.2
crank,0.0,0.0,10.0
crash,1.0333333333333334,1.0283333333333333,12.25
cream,1.02,0.0,4.0
creat,1.0126558891454964,1.018568129330254,2.596116504854369
creation,1.0129577464788733,1.0185915492957747,2.5164835164835164
creativ,1.0151724137931035,1.0217241379310344,2.9411764705882355
creator,1.0222222222222221,1.0233333333333334,3.727272727272727
credenti,1.0266666666666666,0.0,6.142857142857142
credibl,1.0235294117647058,1.0247058823529411,5.0
credit,1.0320430107526881,1.0294086021505375,22.118110236220474
creditworthi,0.0,0.0,17.5
crew,1.02,0.0,4.0
crime,1.0234862385321102,1.026422018348624,7.095238095238095
crimin,1.0235294117647058,1.0247058823529411,5.615384615384616
crise,1.025,1.02625,4.75
crisi,1.0324528301886793,1.0254716981132075,11.75
crisob,0.0,0.0,10.0
cristob,0.0,0.0,11.5
criteria,1.0243137254901962,1.0235294117647058,5.65
critic,1.0179527559055117,1.021496062992126,3.9482758620689653
crop,1.0151351351351352,1.021081081081081,3.230088495575221
crore,1.02,1.0283333333333333,4.857142857142858
cross,1.0194594594594595,1.021891891891892,3.9189189189189193
crowd,1.0133333333333334,1.0183333333333333,2.3846153846153846
crucial,1.0207407407407407,1.0233333333333334,4.6521739130434785
crude,1.02,0.0,4.333333333333334
crystal,1.0282352941176471,1.026470588235294,7.545454545454545
cue,1.0,0.0,1.0
cultiv,1.0275862068965518,1.023793103448276,6.454545454545454
cultur,1.0219607843137255,1.021764705882353,4.818181818181818
cumul,1.025,0.0,5.285714285714286
currenc,1.0157575757575759,1.0218181818181817,3.1081081081081083
current,1.0133609958506224,1.018423236514523,2.6741767764298094
curriculum,1.0242424242424242,1.028181818181818,7.315789473684211
custom,1.0326982861697886,1.0267716221602232,15.309302325581395
cut,1.0188235294117647,1.0229411764705882,3.8235294117647056
cutter,1.02,0.0,3.571428571428571
cyber,1.031111111111111,1.0277777777777777,11.5
cybersecur,1.032,1.028,10.0
cycl,1.016,1.0162,2.875
cylind,1.02,1.0266666666666666,4.6
daili,1.0167741935483872,1.0203225806451612,3.3493975903614457
damag,1.0143478260869565,1.0208695652173914,3.0842105263157897
danger,1.0276923076923077,1.0276923076923077,9.100000000000001
dark,1.0218181818181817,1.0272727272727273,4.6
data,1.0262282398452611,1.025918762088975,8.468788249694002
databas,1.0231746031746032,1.0288095238095238,8.064516129032258
date,1.0335922330097087,1.027378640776699,17.476190476190474
davao,0.0,0.0,13.0
day,1.0314285714285714,1.0266009852216749,13.348387096774193
daytoday,1.02,1.025,3.25
dead,1.0327272727272727,1.0286363636363636,13.0
deaf,1.0313513513513513,0.0,15.5
deal,1.0166423357664234,1.0212408759124088,3.514705882352941
dean,1.0342857142857143,0.0,8.2
dearth,1.02,0.0,4.0
death,1.02,1.0260204081632653,5.083333333333334
debt,1.0376,1.0294,36.25
decad,1.0125,1.0178125,2.44
decemb,1.0033333333333334,1.015,1.3
decid,1.0202,1.0264,5.423357664233577
decis,1.0149438202247192,1.0203089887640449,3.241573033707865
decisionmak,1.0196491228070175,1.0221052631578946,4.36
declar,1.018,1.02175,3.769230769230769
declin,1.024186046511628,1.023720930232558,5.875
decor,1.0292307692307692,1.0265384615384616,9.142857142857142
decreas,1.0296888888888889,1.0264,11.02
dedic,1.0285714285714285,1.0257142857142858,7.428571428571429
deduct,0.0,0.0,41.5
deem,1.0139130434782608,1.0195652173913043,2.655172413793103
deep,1.036256157635468,1.0285221674876848,32.542857142857144
deepli,1.024,1.027,5.0
defect,1.0242622950819673,1.0290163934426229,8.4
defend,1.029090909090909,1.0245454545454546,5.800000000000001
defens,1.031111111111111,0.0,8.0
defici,1.0166666666666666,1.02,2.764705882352941
deficit,1.024,1.024,4.6
defin,1.016205128205128,1.0198461538461538,3.1944444444444446
definit,1.0138888888888888,1.01875,2.7241379310344827
degrad,1.012,1.018,2.125
degre,1.0130337078651686,1.0192134831460675,2.5818181818181816
delay,1.0195652173913043,1.023804347826087,4.648648648648649
deliber,1.0106666666666666,1.02,2.142857142857143
delici,0.0,0.0,13.0
delight,1.02,0.0,4.0
delinqu,1.0394350282485876,1.029915254237288,210.39999999999998
deliv,1.02375,1.02171875,5.275
deliveri,1.0197356828193833,1.022202643171806,4.393939393939394
delta,0.0,0.0,17.5
demand,1.0176451077943616,1.0228855721393035,4.011320754716981
democrat,1.022857142857143,1.0257142857142858,4.0
demograph,1.0,0.0,1.0
demonstr,1.0222784810126582,1.0235443037974683,5.125
dengu,1.0323076923076924,0.0,15.0
densiti,1.0206896551724138,1.023793103448276,4.75
depart,1.0151495016611296,1.0212292358803987,3.2135922330097086
department,0.0,0.0,22.0
depe,0.0,0.0,20.5
depend,1.0144262295081967,1.0209016393442623,3.078740157480315
depict,1.0257142857142858,1.0257142857142858,5.909090909090909
deploy,1.008888888888889,1.0166666666666666,1.8
deposit,1.031219512195122,1.0285365853658537,13.8
depreci,1.025,1.02625,4.75
depress,1.0145454545454546,1.019090909090909,2.411764705882353
depth,1.017391304347826,1.0234782608695652,3.727272727272727
deriv,1.0177777777777777,1.0219047619047619,3.625
dermatologist,1.0327272727272727,0.0,10.0
describ,1.0262264150943397,1.0247641509433962,7.7804878048780495
descript,1.0223376623376623,1.0247402597402597,5.822429906542056
deserv,1.01,1.01875,1.8571428571428572
design,1.0234710743801654,1.0223760330578513,5.425974025974027
desir,1.0135922330097087,1.0198058252427185,2.721311475409836
deskroom,0.0,0.0,10.0
despit,1.0186666666666666,1.0196,3.5609756097560976
destin,1.0135211267605633,1.0185915492957747,2.5824175824175826
destroy,1.0177777777777777,1.0233333333333334,3.1818181818181817
destruct,1.02,1.025,4.0
detail,1.0244897959183674,1.0236734693877552,6.046728971962617
detain,0.0,0.0,14.5
detect,1.029225352112676,1.0299471830985916,16.759493670886073
detector,1.0329411764705883,0.0,13.0
deterior,1.025,1.024375,5.285714285714286
determin,1.0149382716049382,1.0191666666666666,2.972826086956522
detriment,1.0266666666666666,1.025,4.428571428571429
devast,1.02,1.02625,3.6666666666666665
develop,1.011586051743532,1.0169403824521934,2.306553911205074
development,0.0,0.0,13.0
devic,1.020186046511628,1.027906976744186,6.187250996015936
devis,1.02,1.0275,4.2727272727272725
devot,1.02,1.02625,4.428571428571429
diagnos,1.0254545454545454,0.0,9.75
diagnosi,1.0366666666666666,1.029375,30.333333333333336
diagnost,1.02,1.0257142857142858,4.230769230769231
dialect,1.0225,0.0,5.909090909090909
diarrhea,0.0,0.0,11.5
diastol,0.0,0.0,19.0
dictionari,1.02,1.025,3.25
die,1.0175,1.020625,3.0999999999999996
diet,1.0287179487179487,1.0261538461538462,8.636363636363637
dietari,1.0327272727272727,1.0272727272727273,11.8
differ,1.0164428739693758,1.0218021201413428,3.5168269230769234
differenti,1.013090909090909,1.019090909090909,2.5652173913043477
difficult,1.0194594594594595,1.0257837837837838,5.251968503937007
difficulti,1.015625,1.02015625,3.2727272727272725
digit,1.0183150183150182,1.024175824175824,4.424657534246576
dilemma,1.0142857142857142,1.0192857142857144,2.5
dimens,1.024,1.0265384615384616,7.0
dimension,1.0066666666666666,1.02,1.6
diminish,1.0177777777777777,1.025,3.8235294117647056
direct,1.0120967741935485,1.0169354838709677,2.3513513513513513
directli,1.0150427350427351,1.02,2.9849624060150375
director,1.0189473684210526,1.0228947368421053,4.176470588235294
disabl,1.019047619047619,1.0285714285714285,4.75
disadvantag,1.02125,1.0271875,5.434782608695652
disast,1.0269565217391303,1.0293478260869566,11.333333333333334
discard,1.02,1.025,3.25
discern,1.0177777777777777,1.0233333333333334,3.1818181818181817
discharg,1.023157894736842,1.028421052631579,6.076923076923077
disciplin,1.0357142857142858,1.0289285714285714,19.75
disclosur,1.0215384615384615,1.0253846153846153,4.5
discontinu,1.0276923076923077,1.0253846153846153,6.4
discount,1.02,0.0,4.6
discov,1.0176,1.0228,4.0
discoveri,1.008888888888889,1.0166666666666666,1.8372093023255813
discret,1.0266666666666666,1.0275,6.333333333333333
discrimin,1.023076923076923,1.0265384615384616,6.0
discuss,1.0217994858611825,1.0232904884318765,5.43205574912892
diseas,1.0191044776119402,1.0265298507462686,5.129032258064516
dish,1.0204255319148936,1.0236170212765958,4.891891891891892
disinfect,0.0,0.0,64.0
disk,1.0266666666666666,1.0275,6.333333333333333
disord,1.0173333333333334,1.025,3.7857142857142856
dispatch,1.0218181818181817,0.0,5.0
dispens,1.0325,1.028125,10.75
display,1.0233333333333334,1.025,6.384615384615385
dispos,1.0142857142857142,1.019642857142857,2.914893617021277
disrupt,1.0133333333333334,1.0185714285714287,2.5849056603773586
dissatisfact,1.0213333333333334,1.024,4.428571428571429
dissemin,1.0254545454545454,1.0218181818181817,5.5
distanc,1.0208791208791208,1.0242307692307693,5.253731343283582
distinct,1.0161290322580645,1.022258064516129,3.459016393442623
distinguish,1.02,1.0267857142857142,4.818181818181818
distribut,1.0198181818181817,1.0222272727272728,4.2700000000000005
district,1.0136842105263157,1.0189473684210526,2.5918367346938775
disturb,1.0315789473684212,0.0,12.25
divers,1.007843137254902,1.0182352941176471,1.8
diversif,0.0,0.0,16.0
diversifi,1.0066666666666666,1.02,1.5
divid,1.023157894736842,1.0244736842105264,5.714285714285714
divis,1.0266666666666666,1.0269387755102042,8.84
doctor,1.0223728813559323,1.027457627118644,6.351351351351351
document,1.0208839779005525,1.0237016574585636,5.215613382899629
doesnt,1.02,1.0275,4.2727272727272725
dog,0.0,0.0,26.5
dole,0.0,0.0,10.0
dollar,1.0208,1.0276,5.333333333333333
domain,1.0327272727272727,1.0269696969696969,14.5
domest,1.0202298850574714,1.0241379310344827,4.771428571428571
domin,1.0093333333333334,1.015,1.8571428571428572
done,1.0191666666666668,1.022375,4.136363636363637
dont,1.017391304347826,1.0195652173913043,3.0689655172413794
door,1.0254545454545454,1.0227272727272727,5.846153846153847
doorstep,1.022857142857143,1.0257142857142858,4.0
dormitori,0.0,0.0,10.0
dose,1.03,1.02625,6.142857142857142
doubl,1.019047619047619,1.022857142857143,3.727272727272727
doubt,1.01,1.015,1.75
download,1.028888888888889,1.0283333333333333,8.8
downtown,1.02,0.0,4.818181818181818
drain,1.008888888888889,1.0233333333333334,1.9230769230769231
dramat,1.0226086956521738,1.0247826086956522,5.333333333333333
drastic,1.016,1.0195,2.92
draw,1.0123076923076924,1.0161538461538462,2.2
drawback,1.032,1.028,10.0
drawn,1.028,1.027,6.25
dream,1.02,1.02625,3.6666666666666665
dress,1.0266666666666666,1.0275,6.333333333333333
dri,1.024406779661017,1.027457627118644,7.75
drink,1.0224242424242425,1.025,5.826086956521739
drive,1.0124770642201835,1.018165137614679,2.5
driven,1.015,1.020625,2.928571428571429
driver,1.0202061855670104,1.0231958762886597,4.675000000000001
drop,1.0140540540540541,1.017027027027027,2.5
droplet,0.0,0.0,16.0
drought,1.028,1.027,6.25
drpedia,0.0,0.0,31.0
drrm,0.0,0.0,13.0
drug,1.009090909090909,1.015,1.810810810810811
drunkdriv,0.0,0.0,29.5
dump,1.0218181818181817,1.0245454545454546,4.2727272727272725
duplic,1.0146666666666666,1.021,2.8333333333333335
durat,1.0167741935483872,1.0232258064516129,3.4375
duti,1.0066666666666666,1.015,1.6
dwell,1.022857142857143,1.0214285714285714,3.4000000000000004
dynam,1.0225454545454546,1.024181818181818,5.65
earli,1.0212844036697248,1.0247706422018348,5.461538461538462
earlier,1.0070588235294118,1.0194117647058825,1.72
earn,1.0218181818181817,1.025090909090909,5.285714285714286
earth,1.024516129032258,1.0261290322580645,6.181818181818182
earthquak,1.0289655172413794,0.0,11.5
eas,1.015294117647059,1.018529411764706,2.857142857142857
easi,1.0168595041322315,1.0200826446280993,3.2835820895522385
easier,1.0192207792207792,1.022987012987013,4.171428571428572
easiest,1.035,0.0,9.399999999999999
easili,1.0171428571428571,1.0201428571428572,3.4324324324324325
east,1.0142857142857142,1.0171428571428571,2.5
eastern,1.022857142857143,1.0257142857142858,4.0
easytous,0.0,0.0,10.0
eat,1.0188235294117647,1.0282352941176471,4.84
eclassroom,0.0,0.0,10.0
ecolog,1.0047058823529411,1.0176470588235293,1.4285714285714286
ecommerc,1.028091603053435,1.0256488549618321,8.774647887323944
econom,1.0179166666666666,1.024140625,4.185185185185185
economi,1.0187978142076504,1.0222950819672132,4.035294117647059
ecosystem,1.0166666666666666,1.0225,3.0
ecotour,1.0373333333333334,0.0,17.799999999999997
edg,1.0364356435643565,1.0291089108910891,35.5
edit,1.010909090909091,1.0163636363636364,1.9473684210526314
educ,1.0156291390728476,1.022251655629139,3.492957746478873
effect,1.0144289693593316,1.0199721448467967,2.892813641900122
efficaci,1.031111111111111,0.0,8.0
effici,1.0201058201058202,1.021031746031746,4.211267605633802
effort,1.0139226519337017,1.0198895027624308,2.7914691943127963
egg,1.0276923076923077,1.0276923076923077,8.714285714285715
egypt,1.02,1.024,3.727272727272727
eight,1.0072727272727273,1.019090909090909,1.631578947368421
either,1.013793103448276,1.016896551724138,2.5254237288135593
elderli,1.0215384615384615,1.0261538461538462,5.344827586206897
elearn,1.0293333333333334,1.028,12.0
electr,1.0149618320610687,1.0199236641221374,3.027586206896552
electron,1.015049504950495,1.0216831683168317,3.2574257425742577
element,1.014263565891473,1.0195348837209302,2.84
elementari,1.011111111111111,1.0166666666666666,2.071428571428571
elev,1.01,1.015,1.75
elig,1.024,1.027,5.0
elimin,1.0207407407407407,1.0233333333333334,4.5
els,1.0213333333333334,1.026,4.6923076923076925
email,1.0025806451612904,1.0261290322580645,1.3076923076923077
embed,1.0220408163265307,1.0287755102040816,6.785714285714286
embrac,1.0147368421052632,1.0205263157894737,2.75
emerg,1.0154581673306773,1.0216334661354582,3.346774193548387
emiss,1.0166666666666666,1.0225,3.5
emot,1.0235294117647058,1.0282352941176471,7.976744186046512
emphas,1.0153191489361701,1.0191489361702128,2.8620689655172415
emphasi,1.016,1.0216,3.0689655172413794
emphasis,1.02,1.025,3.25
empir,1.0236065573770492,1.0260655737704918,6.538461538461538
employ,1.0127586206896553,1.0178448275862069,2.48
employe,1.024,1.0237831325301205,6.492647058823529
empow,1.02,1.0225,3.88
empower,1.0244444444444445,1.025,5.714285714285714
empti,0.0,0.0,13.0
emul,1.015,1.0225,2.6363636363636362
enabl,1.0156701030927835,1.0199484536082475,3.111111111111111
enact,1.0171428571428571,1.0235714285714286,3.4000000000000004
enclos,1.0266666666666666,1.0266666666666666,5.5
encod,1.023157894736842,1.0252631578947369,5.3999999999999995
encompass,1.0171428571428571,1.0235714285714286,3.25
encount,1.016,1.0195,3.028169014084507
encourag,1.014857142857143,1.0171428571428571,2.7205882352941178
end,1.0261538461538462,1.0248076923076923,6.828571428571428
endeavor,1.01,1.015,1.75
endors,1.0368421052631578,1.0292105263157896,27.25
endur,1.0222222222222221,1.0266666666666666,4.333333333333334
energi,1.0190728476821191,1.0282119205298013,5.5473684210526315
enforc,1.0288372093023255,1.0258139534883721,9.454545454545455
engag,1.0154601226993865,1.0193251533742331,3.021390374331551
engin,1.0257309941520467,1.026842105263158,8.252747252747252
english,1.0304,1.0288,11.363636363636363
enhanc,1.0141428571428572,1.018857142857143,2.8620689655172415
enjoy,1.0143396226415093,1.0192452830188679,2.78125
enlarg,1.025,1.02625,4.75
enorm,1.0133333333333334,1.018888888888889,2.5428571428571427
enough,1.02,1.0242307692307693,4.804878048780488
enrol,1.0326666666666666,1.0295,19.375
ensur,1.0117391304347827,1.0167934782608696,2.3012048192771086
entail,1.0144,1.0204,2.8
enter,1.0194594594594595,1.0221621621621622,4.375
enterpris,1.0157377049180327,1.0236065573770492,3.4615384615384617
entertain,1.0163934426229508,1.0231147540983607,3.5
enthusiasm,1.0184615384615385,1.023076923076923,3.571428571428571
enthusiast,1.0177777777777777,1.0233333333333334,3.1818181818181817
entic,1.02,0.0,4.6
entir,1.0136585365853659,1.0179268292682926,2.6153846153846154
entiti,1.0216470588235294,1.0254117647058822,5.677966101694915
entitl,1.027027027027027,1.0275675675675675,8.894736842105264
entranc,1.0257142857142858,1.0246428571428572,6.142857142857142
entrepreneur,1.0213333333333334,1.028,5.0
entrepreneuri,0.0,0.0,16.0
entri,1.0176,1.0216,3.444444444444444
environ,1.0156818181818181,1.020625,3.225806451612903
environment,1.0204329004329005,1.0236363636363637,4.76595744680851
envis,1.0133333333333334,1.02,2.090909090909091
epidem,1.0215384615384615,1.0276923076923077,4.818181818181818
equal,1.017391304347826,1.0169565217391305,3.0
equat,1.024516129032258,1.0261290322580645,6.699999999999999
equip,1.015,1.019453125,2.9072847682119205
equiti,1.02,0.0,4.6
equival,1.0182857142857142,1.0222857142857142,3.742857142857143
error,1.0266666666666666,1.0269696969696969,8.764705882352942
escap,1.024,1.027,5.0
especi,1.0125882352941176,1.0187941176470587,2.550724637681159
essenc,1.02,1.0225,3.571428571428571
essenti,1.0135714285714286,1.0180803571428572,2.634408602150538
establish,1.0135757575757576,1.018181818181818,2.696969696969697
estat,1.0185714285714287,1.02625,4.804878048780488
estim,1.022110552763819,1.0226130653266332,5.0
etal,1.0253658536585366,1.025609756097561,6.777777777777778
ethic,1.016,1.022,3.511627906976744
ethiopia,1.02,0.0,5.5
ethiopian,1.02,0.0,4.0
ethnic,1.0263636363636364,1.0279545454545453,8.565217391304348
europ,1.0162962962962963,1.0233333333333334,3.357142857142857
european,1.0266666666666666,1.02,5.0
