,Capstone,Thesis,Case Study,Feasibility Study,Total
experiment,1.0,40.0,4.0,2.0,47.0
expert,56.0,31.0,6.0,2.0,95.0
expertdesign,0.0,1.0,0.0,0.0,1.0
expertis,8.0,8.0,1.0,2.0,19.0
expertli,1.0,0.0,0.0,0.0,1.0
expir,0.0,1.0,0.0,0.0,1.0
expiri,0.0,1.0,0.0,0.0,1.0
explain,0.0,6.0,19.0,8.0,33.0
explan,0.0,0.0,0.0,6.0,6.0
explic,0.0,0.0,1.0,0.0,1.0
explicit,0.0,0.0,1.0,0.0,1.0
explicitli,0.0,1.0,1.0,0.0,2.0
explod,4.0,0.0,0.0,0.0,4.0
exploit,0.0,9.0,1.0,2.0,12.0
explor,2.0,26.0,30.0,14.0,72.0
explorationexploit,0.0,1.0,0.0,0.0,1.0
exploratori,0.0,0.0,21.0,4.0,25.0
exploratorydescript,0.0,0.0,1.0,0.0,1.0
expon,0.0,2.0,0.0,0.0,2.0
exponenti,1.0,6.0,2.0,0.0,9.0
expori,0.0,0.0,0.0,2.0,2.0
export,3.0,0.0,29.0,18.0,50.0
expos,1.0,7.0,3.0,0.0,11.0
exposur,4.0,10.0,4.0,0.0,18.0
express,12.0,16.0,7.0,8.0,43.0
expresskart,0.0,0.0,0.0,28.0,28.0
extant,0.0,0.0,1.0,2.0,3.0
extend,0.0,13.0,6.0,6.0,25.0
extens,1.0,12.0,13.0,24.0,50.0
extensomet,0.0,2.0,0.0,0.0,2.0
extent,5.0,0.0,6.0,0.0,11.0
extern,0.0,8.0,5.0,8.0,21.0
externalha,0.0,0.0,1.0,0.0,1.0
extinct,0.0,0.0,1.0,0.0,1.0
extinguish,0.0,1.0,0.0,0.0,1.0
extra,2.0,2.0,2.0,0.0,6.0
extract,11.0,70.0,7.0,20.0,108.0
extracurricular,0.0,2.0,0.0,0.0,2.0
extrapol,0.0,0.0,1.0,0.0,1.0
extravers,0.0,2.0,0.0,0.0,2.0
extrem,0.0,10.0,3.0,2.0,15.0
extremelevel,0.0,1.0,0.0,0.0,1.0
extrins,0.0,0.0,1.0,0.0,1.0
extrovers,0.0,0.0,1.0,0.0,1.0
extrus,0.0,0.0,0.0,8.0,8.0
exéci,0.0,0.0,0.0,2.0,2.0
eye,0.0,3.0,0.0,0.0,3.0
eysier,1.0,0.0,0.0,0.0,1.0
f1score,0.0,1.0,0.0,0.0,1.0
f220,0.0,1.0,0.0,0.0,1.0
fabric,0.0,6.0,0.0,2.0,8.0
face,47.0,30.0,24.0,18.0,119.0
facebook,16.0,5.0,21.0,4.0,46.0
facemask,2.0,2.0,0.0,0.0,4.0
faceswap,2.0,0.0,0.0,0.0,2.0
facetofac,0.0,7.0,1.0,0.0,8.0
facial,4.0,17.0,0.0,0.0,21.0
facil,26.0,2.0,16.0,14.0,58.0
facilit,9.0,12.0,10.0,2.0,33.0
fact,7.0,4.0,12.0,6.0,29.0
factor,3.0,44.0,227.0,28.0,302.0
faculti,3.0,11.0,1.0,0.0,15.0
facultytosubject,0.0,2.0,0.0,0.0,2.0
fade,0.0,0.0,4.0,0.0,4.0
fahad,0.0,1.0,0.0,0.0,1.0
fail,1.0,2.0,9.0,0.0,12.0
failur,0.0,13.0,6.0,0.0,19.0
failureabund,0.0,1.0,0.0,0.0,1.0
faimess,0.0,0.0,1.0,0.0,1.0
fair,3.0,0.0,10.0,2.0,15.0
fairli,0.0,3.0,5.0,0.0,8.0
faith,0.0,0.0,1.0,0.0,1.0
fake,0.0,9.0,0.0,0.0,9.0
fale,1.0,0.0,0.0,0.0,1.0
fall,2.0,3.0,5.0,2.0,12.0
fals,6.0,7.0,1.0,0.0,14.0
fame,3.0,0.0,0.0,0.0,3.0
famili,6.0,11.0,10.0,32.0,59.0
familiar,1.0,0.0,4.0,2.0,7.0
famou,0.0,0.0,2.0,2.0,4.0
fan,0.0,0.0,4.0,0.0,4.0
fang,0.0,0.0,0.0,4.0,4.0
fantast,0.0,0.0,0.0,2.0,2.0
fardu,0.0,1.0,0.0,0.0,1.0
fare,15.0,0.0,1.0,0.0,16.0
farfield,0.0,1.0,0.0,0.0,1.0
farflung,2.0,0.0,0.0,2.0,4.0
farm,4.0,1.0,3.0,80.0,88.0
farmer,36.0,5.0,0.0,72.0,113.0
farmland,0.0,0.0,0.0,4.0,4.0
farther,0.0,0.0,0.0,2.0,2.0
fashion,0.0,3.0,17.0,0.0,20.0
fashionmnist,0.0,1.0,0.0,0.0,1.0
fast,26.0,9.0,9.0,12.0,56.0
fasten,1.0,0.0,0.0,0.0,1.0
faster,13.0,19.0,1.0,0.0,33.0
fastest,0.0,0.0,1.0,2.0,3.0
fastfood,0.0,0.0,3.0,4.0,7.0
fastmov,0.0,0.0,3.0,0.0,3.0
fasttext,0.0,1.0,0.0,0.0,1.0
fatal,0.0,2.0,0.0,0.0,2.0
fate,1.0,0.0,0.0,0.0,1.0
fatf,0.0,1.0,0.0,0.0,1.0
father,1.0,0.0,0.0,0.0,1.0
fatten,0.0,0.0,0.0,6.0,6.0
fault,1.0,2.0,0.0,0.0,3.0
fauna,0.0,1.0,0.0,0.0,1.0
favor,0.0,0.0,5.0,16.0,21.0
favour,0.0,0.0,5.0,0.0,5.0
favourit,0.0,0.0,2.0,0.0,2.0
fear,0.0,2.0,3.0,2.0,7.0
feardriven,0.0,0.0,1.0,0.0,1.0
feasi,0.0,0.0,0.0,2.0,2.0
feasibilili,0.0,0.0,0.0,2.0,2.0
feasibl,0.0,10.0,2.0,182.0,194.0
feat,1.0,0.0,0.0,0.0,1.0
featur,98.0,133.0,8.0,8.0,247.0
featurelevel,0.0,1.0,0.0,0.0,1.0
februari,0.0,0.0,1.0,0.0,1.0
fece,4.0,0.0,0.0,0.0,4.0
feder,0.0,5.0,0.0,4.0,9.0
fee,9.0,0.0,0.0,0.0,9.0
feed,23.0,2.0,1.0,4.0,30.0
feedback,8.0,9.0,8.0,2.0,27.0
feedforward,0.0,3.0,0.0,0.0,3.0
feel,0.0,0.0,11.0,0.0,11.0
feet,0.0,0.0,0.0,10.0,10.0
felip,0.0,0.0,2.0,0.0,2.0
fellow,3.0,0.0,0.0,0.0,3.0
felt,0.0,0.0,2.0,0.0,2.0
femal,0.0,2.0,5.0,0.0,7.0
feminin,0.0,0.0,1.0,0.0,1.0
fenc,18.0,0.0,0.0,2.0,20.0
fensec,2.0,0.0,0.0,0.0,2.0
ferent,0.0,2.0,0.0,0.0,2.0
ferment,0.0,0.0,0.0,4.0,4.0
fern,0.0,0.0,0.0,2.0,2.0
fertil,2.0,0.0,1.0,14.0,17.0
fession,0.0,1.0,0.0,0.0,1.0
fetal,0.0,4.0,0.0,0.0,4.0
fetu,0.0,2.0,0.0,0.0,2.0
fever,0.0,3.0,0.0,0.0,3.0
fewer,0.0,1.0,0.0,0.0,1.0
fhew,0.0,2.0,0.0,0.0,2.0
fiat,0.0,1.0,0.0,0.0,1.0
fiber,0.0,0.0,0.0,4.0,4.0
fibr,0.0,0.0,0.0,2.0,2.0
fick,1.0,0.0,0.0,0.0,1.0
fico,3.0,0.0,0.0,0.0,3.0
fiction,7.0,1.0,0.0,0.0,8.0
ficulti,0.0,1.0,0.0,0.0,1.0
fidel,0.0,1.0,0.0,0.0,1.0
fie,1.0,0.0,0.0,0.0,1.0
field,22.0,35.0,6.0,6.0,69.0
fierc,0.0,0.0,2.0,0.0,2.0
fifo,0.0,0.0,3.0,0.0,3.0
fifteen,0.0,3.0,1.0,4.0,8.0
fifth,0.0,1.0,3.0,20.0,24.0
fifti,6.0,0.0,6.0,2.0,14.0
fiftynin,0.0,0.0,0.0,6.0,6.0
fight,7.0,3.0,0.0,2.0,12.0
figur,0.0,3.0,3.0,2.0,8.0
file,33.0,9.0,7.0,0.0,49.0
filipino,4.0,0.0,0.0,10.0,14.0
fill,9.0,5.0,9.0,4.0,27.0
filledup,0.0,0.0,2.0,0.0,2.0
filli,0.0,0.0,0.0,2.0,2.0
fillin,0.0,0.0,0.0,2.0,2.0
filter,0.0,28.0,0.0,0.0,28.0
filthi,0.0,1.0,0.0,0.0,1.0
finaci,0.0,0.0,2.0,0.0,2.0
final,5.0,38.0,19.0,4.0,66.0
financ,7.0,0.0,14.0,20.0,41.0
financi,7.0,6.0,73.0,106.0,192.0
finanei,0.0,0.0,0.0,2.0,2.0
find,59.0,56.0,147.0,40.0,302.0
finder,8.0,0.0,0.0,0.0,8.0
fine,0.0,0.0,0.0,2.0,2.0
finegrain,0.0,5.0,0.0,0.0,5.0
finer,0.0,0.0,0.0,2.0,2.0
finest,0.0,1.0,0.0,0.0,1.0
finetun,0.0,5.0,0.0,0.0,5.0
finger,2.0,0.0,0.0,2.0,4.0
fingerprint,6.0,1.0,0.0,0.0,7.0
finish,39.0,1.0,1.0,8.0,49.0
finishedreadi,0.0,0.0,0.0,2.0,2.0
finit,0.0,2.0,0.0,0.0,2.0
fintech,0.0,3.0,1.0,0.0,4.0
fire,55.0,4.0,0.0,0.0,59.0
firebas,4.0,1.0,0.0,0.0,5.0
firm,0.0,0.0,68.0,14.0,82.0
firmsbrand,0.0,0.0,1.0,0.0,1.0
first,21.0,41.0,23.0,76.0,161.0
firstclass,0.0,0.0,1.0,0.0,1.0
firstli,0.0,6.0,1.0,0.0,7.0
fiscal,0.0,0.0,1.0,0.0,1.0
fiscco,0.0,0.0,0.0,2.0,2.0
fish,21.0,0.0,0.0,8.0,29.0
fisher,0.0,0.0,0.0,8.0,8.0
fisherfolk,4.0,0.0,0.0,0.0,4.0
fisheri,3.0,0.0,0.0,0.0,3.0
fishpond,11.0,0.0,0.0,0.0,11.0
fit,4.0,4.0,22.0,0.0,30.0
fitindic,0.0,0.0,1.0,0.0,1.0
fitter,1.0,0.0,0.0,0.0,1.0
fittl,0.0,0.0,0.0,2.0,2.0
five,7.0,13.0,29.0,86.0,135.0
fivepoint,0.0,0.0,3.0,0.0,3.0
fivesecond,3.0,0.0,0.0,0.0,3.0
fix,4.0,4.0,1.0,10.0,19.0
fixeds,0.0,1.0,0.0,0.0,1.0
fixtur,0.0,0.0,2.0,10.0,12.0
flagship,0.0,0.0,1.0,0.0,1.0
flair,0.0,1.0,0.0,0.0,1.0
flake,0.0,0.0,0.0,2.0,2.0
flame,3.0,3.0,0.0,0.0,6.0
flash,0.0,3.0,0.0,6.0,9.0
flask,9.0,1.0,0.0,0.0,10.0
flat,0.0,0.0,0.0,2.0,2.0
flatten,0.0,1.0,0.0,0.0,1.0
flavor,0.0,0.0,0.0,10.0,10.0
flavour,0.0,0.0,0.0,8.0,8.0
flax,0.0,0.0,0.0,12.0,12.0
flbase,0.0,1.0,0.0,0.0,1.0
fleet,2.0,0.0,0.0,0.0,2.0
flesh,0.0,0.0,0.0,2.0,2.0
flex,8.0,0.0,0.0,0.0,8.0
flexibl,2.0,9.0,0.0,2.0,13.0
flexur,0.0,0.0,0.0,2.0,2.0
fli,2.0,0.0,0.0,0.0,2.0
flier,0.0,0.0,3.0,0.0,3.0
flip,0.0,2.0,0.0,0.0,2.0
float,12.0,0.0,0.0,22.0,34.0
flood,37.0,2.0,0.0,2.0,41.0
flooddrought,0.0,1.0,0.0,0.0,1.0
floor,0.0,1.0,1.0,24.0,26.0
flora,0.0,1.0,0.0,0.0,1.0
floral,0.0,0.0,0.0,4.0,4.0
florida,0.0,1.0,0.0,0.0,1.0
flour,0.0,0.0,0.0,2.0,2.0
flow,25.0,13.0,3.0,10.0,51.0
flower,0.0,0.0,0.0,38.0,38.0
flowshop,0.0,1.0,0.0,0.0,1.0
flscore,0.0,4.0,0.0,0.0,4.0
fluctuat,0.0,2.0,1.0,2.0,5.0
flue,0.0,0.0,2.0,0.0,2.0
fluid,0.0,2.0,0.0,0.0,2.0
flush,8.0,0.0,0.0,0.0,8.0
flyer,0.0,0.0,0.0,4.0,4.0
fmcg,0.0,0.0,13.0,0.0,13.0
fmeasur,0.0,2.0,0.0,0.0,2.0
fmesur,0.0,1.0,0.0,0.0,1.0
fnanctat,0.0,0.0,1.0,0.0,1.0
foam,1.0,0.0,0.0,0.0,1.0
focal,0.0,0.0,2.0,0.0,2.0
foci,0.0,1.0,0.0,0.0,1.0
focu,2.0,13.0,42.0,6.0,63.0
focus,64.0,28.0,45.0,12.0,149.0
fogbas,0.0,2.0,0.0,0.0,2.0
fogcloud,0.0,1.0,0.0,0.0,1.0
fogra,0.0,3.0,0.0,0.0,3.0
foia,1.0,0.0,0.0,0.0,1.0
foiiowup,0.0,0.0,1.0,0.0,1.0
foil,1.0,0.0,0.0,0.0,1.0
folk,0.0,0.0,1.0,6.0,7.0
folklor,2.0,0.0,0.0,0.0,2.0
follow,75.0,43.0,75.0,32.0,225.0
followup,0.0,0.0,19.0,0.0,19.0
fona,4.0,0.0,0.0,0.0,4.0
fond,0.0,1.0,0.0,0.0,1.0
font,0.0,1.0,8.0,0.0,9.0
food,42.0,9.0,96.0,92.0,239.0
foodbeverag,0.0,0.0,1.0,0.0,1.0
foot,0.0,0.0,1.0,0.0,1.0
footfal,0.0,0.0,5.0,0.0,5.0
footprint,0.0,0.0,0.0,4.0,4.0
footstep,0.0,1.0,0.0,0.0,1.0
foottal,0.0,0.0,1.0,0.0,1.0
footwear,0.0,0.0,1.0,0.0,1.0
foray,0.0,0.0,0.0,2.0,2.0
forc,1.0,7.0,3.0,6.0,17.0
fore,0.0,1.0,0.0,0.0,1.0
forecast,10.0,20.0,16.0,12.0,58.0
forego,0.0,0.0,2.0,0.0,2.0
foreground,0.0,3.0,0.0,2.0,5.0
foreign,4.0,3.0,5.0,4.0,16.0
foreman,0.0,0.0,2.0,2.0,4.0
forement,0.0,1.0,0.0,0.0,1.0
forens,0.0,2.0,0.0,0.0,2.0
forese,0.0,0.0,0.0,2.0,2.0
forest,2.0,20.0,1.0,0.0,23.0
forestbas,1.0,0.0,0.0,0.0,1.0
forestri,1.0,0.0,0.0,0.0,1.0
forev,0.0,1.0,0.0,0.0,1.0
forg,0.0,1.0,0.0,0.0,1.0
forgeri,0.0,7.0,0.0,0.0,7.0
forget,1.0,1.0,0.0,0.0,2.0
forgo,0.0,0.0,1.0,0.0,1.0
forgot,0.0,0.0,1.0,0.0,1.0
fork,0.0,0.0,0.0,2.0,2.0
form,13.0,24.0,22.0,36.0,95.0
forma,0.0,1.0,0.0,0.0,1.0
formai,1.0,0.0,0.0,0.0,1.0
formal,2.0,2.0,6.0,0.0,10.0
format,7.0,7.0,1.0,2.0,17.0
former,0.0,2.0,0.0,2.0,4.0
formul,3.0,9.0,6.0,2.0,20.0
formula,9.0,2.0,3.0,8.0,22.0
forth,0.0,1.0,0.0,0.0,1.0
forti,0.0,0.0,1.0,0.0,1.0
fortif,0.0,0.0,1.0,0.0,1.0
fortun,1.0,0.0,2.0,0.0,3.0
fortynin,3.0,0.0,0.0,0.0,3.0
fortyon,0.0,0.0,2.0,0.0,2.0
fortysix,0.0,0.0,1.0,2.0,3.0
forum,1.0,0.0,1.0,0.0,2.0
forward,1.0,5.0,2.0,8.0,16.0
fossil,0.0,0.0,0.0,2.0,2.0
fost,1.0,0.0,0.0,0.0,1.0
foster,0.0,0.0,2.0,6.0,8.0
foul,4.0,0.0,0.0,0.0,4.0
found,56.0,33.0,64.0,14.0,167.0
foundat,0.0,4.0,6.0,4.0,14.0
fount,4.0,0.0,0.0,0.0,4.0
four,9.0,20.0,48.0,18.0,95.0
fourier,0.0,3.0,0.0,0.0,3.0
fourpoint,0.0,0.0,2.0,0.0,2.0
fourstep,0.0,1.0,0.0,0.0,1.0
fourteen,1.0,0.0,0.0,2.0,3.0
fourth,0.0,1.0,5.0,10.0,16.0
fourway,0.0,1.0,0.0,0.0,1.0
fourwheel,4.0,0.0,0.0,0.0,4.0
fpga,0.0,2.0,0.0,0.0,2.0
fractal,0.0,1.0,0.0,0.0,1.0
fraction,1.0,2.0,0.0,0.0,3.0
fractur,0.0,1.0,0.0,0.0,1.0
fragil,0.0,1.0,0.0,0.0,1.0
fragment,0.0,2.0,1.0,0.0,3.0
fragmenta,0.0,1.0,0.0,0.0,1.0
fragranc,0.0,0.0,4.0,0.0,4.0
fram,0.0,0.0,1.0,0.0,1.0
frame,0.0,4.0,8.0,0.0,12.0
framework,8.0,83.0,25.0,10.0,126.0
frameworkand,0.0,1.0,0.0,0.0,1.0
franc,0.0,0.0,1.0,0.0,1.0
franchis,0.0,0.0,1.0,6.0,7.0
francisco,0.0,0.0,0.0,2.0,2.0
fraud,0.0,4.0,1.0,0.0,5.0
fraudster,0.0,1.0,0.0,0.0,1.0
fraudul,0.0,2.0,0.0,0.0,2.0
frcnn,0.0,1.0,0.0,0.0,1.0
free,2.0,2.0,4.0,6.0,14.0
freebi,3.0,0.0,1.0,2.0,6.0
freed,4.0,0.0,0.0,0.0,4.0
freedom,3.0,0.0,0.0,0.0,3.0
freight,0.0,0.0,0.0,2.0,2.0
french,0.0,1.0,5.0,0.0,6.0
frequenc,1.0,24.0,39.0,6.0,70.0
frequencyinvers,0.0,2.0,0.0,0.0,2.0
frequencytim,0.0,1.0,0.0,0.0,1.0
frequent,9.0,4.0,4.0,4.0,21.0
fresh,7.0,0.0,0.0,12.0,19.0
freshen,4.0,0.0,2.0,0.0,6.0
freshli,0.0,0.0,1.0,2.0,3.0
fri,0.0,0.0,0.0,2.0,2.0
friday,0.0,0.0,0.0,8.0,8.0
friend,1.0,1.0,3.0,16.0,21.0
friendli,3.0,1.0,1.0,2.0,7.0
fromm,1.0,0.0,0.0,0.0,1.0
fromprimari,0.0,0.0,1.0,0.0,1.0
front,1.0,3.0,1.0,4.0,9.0
frontal,0.0,1.0,0.0,0.0,1.0
frontend,2.0,2.0,0.0,0.0,4.0
frontier,0.0,1.0,0.0,0.0,1.0
frontlin,1.0,4.0,0.0,0.0,5.0
frorn,1.0,0.0,0.0,0.0,1.0
frozen,0.0,0.0,0.0,2.0,2.0
frugal,0.0,0.0,1.0,0.0,1.0
fruit,1.0,2.0,0.0,8.0,11.0
frult,0.0,0.0,0.0,2.0,2.0
frustrat,0.0,1.0,0.0,0.0,1.0
fscore,0.0,5.0,0.0,0.0,5.0
fuel,0.0,1.0,1.0,4.0,6.0
fuell,0.0,0.0,1.0,0.0,1.0
fuffllment,0.0,0.0,1.0,0.0,1.0
fulfil,2.0,2.0,3.0,0.0,7.0
full,7.0,5.0,5.0,10.0,27.0
fulli,4.0,11.0,5.0,14.0,34.0
fulltext,1.0,0.0,0.0,0.0,1.0
fullyautomat,0.0,1.0,0.0,0.0,1.0
function,102.0,41.0,28.0,12.0,183.0
functionalit,0.0,1.0,0.0,0.0,1.0
fund,11.0,0.0,4.0,22.0,37.0
fundament,1.0,6.0,2.0,0.0,9.0
fundlin,0.0,0.0,4.0,0.0,4.0
fundu,0.0,6.0,0.0,0.0,6.0
funet,0.0,1.0,0.0,0.0,1.0
fungal,3.0,0.0,0.0,0.0,3.0
fungi,3.0,1.0,0.0,0.0,4.0
funétian,1.0,0.0,0.0,0.0,1.0
furiction,0.0,0.0,1.0,0.0,1.0
furnish,0.0,0.0,4.0,0.0,4.0
furnitur,0.0,0.0,2.0,20.0,22.0
further,0.0,0.0,1.0,0.0,1.0
furthermor,37.0,18.0,10.0,22.0,87.0
fuse,0.0,2.0,0.0,0.0,2.0
fusion,2.0,11.0,0.0,0.0,13.0
fusionrecurs,0.0,1.0,0.0,0.0,1.0
futur,24.0,25.0,35.0,28.0,112.0
futurist,0.0,0.0,0.0,2.0,2.0
fuzz,0.0,1.0,0.0,0.0,1.0
fuzzi,0.0,15.0,0.0,0.0,15.0
fuzzywuzzi,0.0,5.0,0.0,0.0,5.0
gaat,1.0,0.0,0.0,0.0,1.0
gabigabi,0.0,0.0,0.0,2.0,2.0
gabor,0.0,2.0,0.0,0.0,2.0
gabriel,0.0,0.0,1.0,2.0,3.0
gadget,3.0,2.0,2.0,0.0,7.0
gadolinium,0.0,1.0,0.0,0.0,1.0
gagni,0.0,0.0,0.0,2.0,2.0
gain,11.0,12.0,16.0,24.0,63.0
gallup,0.0,0.0,1.0,0.0,1.0
gambet,0.0,0.0,0.0,4.0,4.0
game,162.0,16.0,0.0,0.0,178.0
gamebas,3.0,0.0,0.0,0.0,3.0
gamer,2.0,0.0,0.0,0.0,2.0
gamif,0.0,1.0,1.0,0.0,2.0
gan,0.0,2.0,0.0,0.0,2.0
gang,0.0,8.0,0.0,0.0,8.0
gap,0.0,2.0,1.0,0.0,3.0
garbag,48.0,1.0,0.0,8.0,57.0
garner,9.0,0.0,2.0,0.0,11.0
gase,8.0,0.0,0.0,0.0,8.0
gate,2.0,4.0,0.0,2.0,8.0
gateway,1.0,1.0,0.0,0.0,2.0
gather,93.0,16.0,58.0,14.0,181.0
gausianbel,0.0,1.0,0.0,0.0,1.0
gausmf,0.0,1.0,0.0,0.0,1.0
gaussian,0.0,4.0,0.0,0.0,4.0
gave,6.0,6.0,1.0,0.0,13.0
gazebo,0.0,2.0,0.0,0.0,2.0
gbellmf,0.0,1.0,0.0,0.0,1.0
gbsm,0.0,8.0,0.0,0.0,8.0
gcn,0.0,2.0,0.0,0.0,2.0
gdsm,0.0,1.0,0.0,0.0,1.0
gdss,0.0,2.0,0.0,0.0,2.0
gdwm,0.0,1.0,0.0,0.0,1.0
gear,0.0,0.0,5.0,0.0,5.0
gece,1.0,0.0,0.0,0.0,1.0
gender,0.0,4.0,18.0,0.0,22.0
gene,0.0,1.0,0.0,0.0,1.0
gener,65.0,126.0,71.0,102.0,364.0
generalis,0.0,0.0,2.0,0.0,2.0
genet,6.0,20.0,0.0,2.0,28.0
gentri,0.0,0.0,1.0,0.0,1.0
genuin,0.0,1.0,0.0,0.0,1.0
geograph,17.0,13.0,2.0,0.0,32.0
geographi,0.0,0.0,0.0,2.0,2.0
geoloc,2.0,0.0,0.0,0.0,2.0
geologist,0.0,1.0,0.0,0.0,1.0
geometr,2.0,8.0,0.0,0.0,10.0
geometricbas,0.0,1.0,0.0,0.0,1.0
georg,0.0,0.0,0.0,2.0,2.0
georgia,0.0,0.0,2.0,0.0,2.0
georgian,0.0,0.0,6.0,0.0,6.0
geoserv,1.0,0.0,0.0,0.0,1.0
geospati,2.0,0.0,0.0,0.0,2.0
geotag,8.0,0.0,0.0,0.0,8.0
germani,0.0,0.0,1.0,0.0,1.0
gestur,6.0,11.0,0.0,0.0,17.0
gesu,2.0,0.0,0.0,0.0,2.0
get,6.0,6.0,6.0,2.0,20.0
gf07,3.0,0.0,0.0,0.0,3.0
ghana,0.0,1.0,2.0,0.0,3.0
ghanaian,0.0,0.0,1.0,0.0,1.0
giant,0.0,0.0,1.0,0.0,1.0
gie,0.0,1.0,0.0,0.0,1.0
gift,0.0,0.0,10.0,0.0,10.0
giftgiv,0.0,0.0,2.0,0.0,2.0
gin,1.0,0.0,0.0,0.0,1.0
gingoog,0.0,0.0,0.0,16.0,16.0
gintongani,0.0,0.0,0.0,2.0,2.0
gioia,0.0,0.0,1.0,0.0,1.0
girl,0.0,1.0,0.0,0.0,1.0
gisbas,1.0,0.0,0.0,0.0,1.0
github,3.0,0.0,0.0,0.0,3.0
give,82.0,19.0,31.0,30.0,162.0
given,18.0,23.0,24.0,8.0,73.0
givena,1.0,0.0,0.0,0.0,1.0
giver,0.0,0.0,1.0,0.0,1.0
gkmahaybutuan,0.0,0.0,0.0,2.0,2.0
glanc,3.0,0.0,0.0,0.0,3.0
glass,0.0,3.0,0.0,4.0,7.0
glassepoxi,0.0,2.0,0.0,0.0,2.0
glaucoma,0.0,2.0,0.0,0.0,2.0
glcm,0.0,1.0,0.0,0.0,1.0
glech,0.0,0.0,0.0,2.0,2.0
global,17.0,14.0,17.0,26.0,74.0
globalis,0.0,0.0,1.0,0.0,1.0
globe,0.0,2.0,3.0,0.0,5.0
globu,0.0,0.0,2.0,0.0,2.0
gloreto,0.0,0.0,1.0,0.0,1.0
glove,4.0,6.0,0.0,0.0,10.0
glsbase,5.0,0.0,0.0,0.0,5.0
gmapnet,2.0,0.0,0.0,0.0,2.0
gmelina,0.0,0.0,0.0,12.0,12.0
gmlc,0.0,1.0,0.0,0.0,1.0
gmldt,0.0,1.0,0.0,0.0,1.0
go,14.0,1.0,5.0,0.0,20.0
goal,35.0,11.0,15.0,2.0,63.0
goe,1.0,1.0,1.0,6.0,9.0
gogic,0.0,1.0,0.0,0.0,1.0
goingon,0.0,1.0,0.0,0.0,1.0
gold,4.0,0.0,14.0,0.0,18.0
golden,0.0,0.0,1.0,0.0,1.0
golrang,0.0,0.0,1.0,0.0,1.0
gone,4.0,1.0,2.0,2.0,9.0
good,22.0,16.0,45.0,28.0,111.0
goodqual,0.0,1.0,0.0,0.0,1.0
googl,41.0,6.0,2.0,0.0,49.0
googlenet,0.0,2.0,0.0,0.0,2.0
goolg,1.0,0.0,0.0,0.0,1.0
gorilla,0.0,2.0,0.0,0.0,2.0
gourmet,0.0,0.0,0.0,10.0,10.0
gover,0.0,0.0,0.0,2.0,2.0
govern,9.0,19.0,16.0,88.0,132.0
gpio,1.0,0.0,0.0,0.0,1.0
gra,1.0,0.0,0.0,0.0,1.0
grab,3.0,1.0,0.0,0.0,4.0
grabbag,1.0,0.0,0.0,0.0,1.0
grace,0.0,0.0,10.0,4.0,14.0
grade,3.0,6.0,0.0,2.0,11.0
grader,1.0,0.0,0.0,0.0,1.0
gradient,0.0,9.0,0.0,0.0,9.0
gradientbas,0.0,1.0,0.0,0.0,1.0
gradual,0.0,5.0,1.0,6.0,12.0
graduat,15.0,20.0,0.0,0.0,35.0
graft,0.0,0.0,0.0,4.0,4.0
graham,0.0,0.0,1.0,0.0,1.0
grain,0.0,0.0,0.0,4.0,4.0
grammar,0.0,10.0,0.0,0.0,10.0
grand,8.0,0.0,0.0,0.0,8.0
granger,0.0,0.0,1.0,0.0,1.0
grant,3.0,0.0,12.0,14.0,29.0
grantingmonitor,0.0,0.0,2.0,0.0,2.0
granul,0.0,0.0,0.0,2.0,2.0
graph,0.0,19.0,0.0,0.0,19.0
graphbas,0.0,1.0,0.0,0.0,1.0
graphic,16.0,6.0,5.0,2.0,29.0
grasp,1.0,1.0,0.0,0.0,2.0
grate,0.0,0.0,1.0,0.0,1.0
graviti,3.0,1.0,1.0,0.0,5.0
gray,0.0,3.0,0.0,0.0,3.0
great,18.0,13.0,1.0,6.0,38.0
greater,3.0,5.0,4.0,6.0,18.0
greatest,0.0,1.0,0.0,0.0,1.0
greatli,2.0,4.0,5.0,0.0,11.0
green,0.0,4.0,24.0,4.0,32.0
greenbot,12.0,0.0,0.0,0.0,12.0
greenhous,4.0,0.0,0.0,0.0,4.0
greenwash,0.0,0.0,2.0,0.0,2.0
greet,0.0,0.0,1.0,0.0,1.0
grew,0.0,1.0,0.0,0.0,1.0
grewal,0.0,0.0,1.0,0.0,1.0
greyhol,0.0,1.0,0.0,0.0,1.0
grid,0.0,22.0,0.0,2.0,24.0
grile,0.0,0.0,1.0,0.0,1.0
grill,0.0,0.0,7.0,0.0,7.0
groceri,0.0,0.0,1.0,22.0,23.0
groov,1.0,0.0,0.0,0.0,1.0
gross,0.0,0.0,1.0,18.0,19.0
ground,20.0,4.0,4.0,8.0,36.0
groundshak,6.0,0.0,0.0,0.0,6.0
groundwork,0.0,1.0,0.0,0.0,1.0
group,3.0,38.0,33.0,10.0,84.0
groupsminc,0.0,0.0,0.0,2.0,2.0
grow,13.0,12.0,12.0,46.0,83.0
grower,1.0,0.0,1.0,16.0,18.0
grown,3.0,0.0,2.0,0.0,5.0
growth,7.0,19.0,38.0,38.0,102.0
gscm,0.0,0.0,0.0,4.0,4.0
gshock,0.0,0.0,3.0,0.0,3.0
gsib,0.0,0.0,1.0,0.0,1.0
gualiti,1.0,0.0,0.0,0.0,1.0
guarante,7.0,8.0,0.0,6.0,21.0
