Terms,Weights
cycl,3.1052631578947367
cylind,4.6
daili,3.932330827067669
damag,3.2247191011235956
danger,10.0
dark,3.6666666666666665
data,9.534265734265734
databas,8.064516129032258
date,21.352941176470587
day,16.560975609756095
daytoday,3.25
dead,13.0
deaf,15.5
deal,3.8983050847457625
dean,8.2
death,5.666666666666667
decad,2.782178217821782
decemb,8.4
decid,6.05
decis,3.382089552238806
decisionmak,4.574468085106383
declar,4.0
declin,7.24
decor,11.363636363636363
decreas,13.37037037037037
dedic,8.5
deduct,41.5
deem,2.8461538461538463
deep,35.5
deepli,5.0
defect,8.928571428571429
defend,5.800000000000001
defens,8.0
defici,3.142857142857143
deficit,2.8
defin,3.7719298245614032
definit,1.7826086956521738
degrad,1.4285714285714286
degre,1.9130434782608696
delay,4.970588235294118
deliber,1.7058823529411764
delinqu,262.75
deliv,6.516129032258064
deliveri,5.226415094339623
delta,17.5
demand,3.481876332622601
demograph,1.0
demonstr,6.076923076923077
dengu,15.0
deni,3.25
densiti,6.0
depart,3.736
department,22.0
depe,20.5
depend,3.357142857142857
depict,7.0
deploy,11.25
deposit,13.8
depreci,4.75
depress,2.7142857142857144
depth,3.727272727272727
deriv,1.8727272727272726
dermatologist,10.0
describ,9.778947368421054
descript,3.411214953271028
design,6.718120805369127
desir,3.1649484536082473
deskroom,10.0
despit,4.28125
destin,2.945945945945946
destruct,4.0
detail,7.428571428571429
detain,14.5
detect,16.759493670886073
detector,13.0
deterior,6.0
determin,3.403973509933775
devast,3.6666666666666665
develop,2.644491750931347
development,13.0
devic,6.314285714285714
devis,4.2727272727272725
devot,5.0
diagnos,9.75
diagnosi,30.333333333333336
diagnost,4.230769230769231
dialect,5.909090909090909
diarrhea,11.5
diastol,19.0
dictionari,3.25
die,3.625
diet,4.818181818181818
dietari,6.4
differ,4.0436046511627906
differenti,2.894736842105263
difficult,5.35483870967742
difficulti,3.5
digit,4.787878787878787
dilemma,1.7058823529411764
dimens,7.985074626865671
dimension,1.7058823529411764
diminish,3.8235294117647056
direct,2.7241379310344827
directli,3.4905660377358494
director,5.153846153846153
disabl,4.75
disadvantag,5.857142857142858
disast,11.941176470588236
discern,3.1818181818181817
discharg,6.076923076923077
disciplin,31.0
disclosur,5.199999999999999
discontinu,6.4
discount,3.571428571428571
discov,4.0
discoveri,6.470588235294118
discret,6.333333333333333
discrimin,6.0
discuss,6.808219178082192
diseas,5.654545454545454
dish,3.1666666666666665
disinfect,64.0
disk,6.333333333333333
disord,4.12
dispatch,5.0
dispens,14.0
display,6.833333333333333
dispos,3.5
disrupt,2.6363636363636362
dissatisfact,5.363636363636363
dissemin,6.04
distanc,5.672131147540983
distinct,4.061224489795919
distinguish,1.3
distribut,5.139240506329114
district,2.95
disturb,12.25
divers,4.6
divid,6.617021276595745
divis,11.137931034482758
doctor,6.823529411764706
document,5.628571428571429
doesnt,4.2727272727272725
dog,26.5
dollar,7.0
domain,17.200000000000003
domest,3.3636363636363633
domin,2.4210526315789473
done,4.942857142857143
dont,3.608695652173913
door,6.6
doorstep,4.0
dormitori,10.0
dose,6.142857142857142
doubl,4.157894736842105
doubt,1.9230769230769231
download,8.8
downtown,4.0
drain,1.5454545454545454
dramat,5.333333333333333
drastic,3.1818181818181817
draw,2.411764705882353
drawn,6.25
dream,3.6666666666666665
dress,3.6666666666666665
dri,1.0
drink,1.3243243243243243
drive,2.773913043478261
driven,3.4000000000000004
driver,5.140845070422535
drop,2.857142857142857
droplet,16.0
drought,6.25
drpedia,31.0
drrm,13.0
drug,3.896551724137931
drunkdriv,29.5
dump,5.0
duplic,3.1999999999999997
durat,3.888888888888889
duti,4.214285714285714
dynam,6.470588235294118
earli,5.833333333333334
earlier,5.536585365853659
earn,3.3414634146341466
earth,7.0
earthquak,11.5
eas,3.4000000000000004
easi,3.942307692307692
easier,4.827586206896552
easiest,9.399999999999999
easili,3.975206611570248
east,2.875
eastern,4.0
easytous,10.0
eat,3.8235294117647056
eclassroom,10.0
ecolog,3.0869565217391304
