Terms,Weights
decad,1.0178125
decemb,1.015
decid,1.0264
decis,1.0203089887640449
decisionmak,1.0221052631578946
declar,1.02175
declin,1.023720930232558
decor,1.0265384615384616
decreas,1.0264
dedic,1.0257142857142858
deduct,0.0
deem,1.0195652173913043
deep,1.0285221674876848
deepli,1.027
defect,1.0290163934426229
defend,1.0245454545454546
defens,0.0
defici,1.02
deficit,1.024
defin,1.0198461538461538
definit,1.01875
degrad,1.018
degre,1.0192134831460675
delay,1.023804347826087
deliber,1.02
delici,0.0
delight,0.0
delinqu,1.029915254237288
deliv,1.02171875
deliveri,1.022202643171806
delta,0.0
demand,1.0228855721393035
democrat,1.0257142857142858
demograph,0.0
demonstr,1.0235443037974683
dengu,0.0
densiti,1.023793103448276
depart,1.0212292358803987
department,0.0
depe,0.0
depend,1.0209016393442623
depict,1.0257142857142858
deploy,1.0166666666666666
deposit,1.0285365853658537
depreci,1.02625
depress,1.019090909090909
depth,1.0234782608695652
deriv,1.0219047619047619
dermatologist,0.0
describ,1.0247641509433962
descript,1.0247402597402597
deserv,1.01875
design,1.0223760330578513
desir,1.0198058252427185
deskroom,0.0
despit,1.0196
destin,1.0185915492957747
destroy,1.0233333333333334
destruct,1.025
detail,1.0236734693877552
detain,0.0
detect,1.0299471830985916
detector,0.0
deterior,1.024375
determin,1.0191666666666666
detriment,1.025
devast,1.02625
develop,1.0169403824521934
development,0.0
devic,1.027906976744186
devis,1.0275
devot,1.02625
diagnos,0.0
diagnosi,1.029375
diagnost,1.0257142857142858
dialect,0.0
diarrhea,0.0
diastol,0.0
dictionari,1.025
die,1.020625
diet,1.0261538461538462
dietari,1.0272727272727273
differ,1.0218021201413428
differenti,1.019090909090909
difficult,1.0257837837837838
difficulti,1.02015625
digit,1.024175824175824
dilemma,1.0192857142857144
dimens,1.0265384615384616
dimension,1.02
diminish,1.025
direct,1.0169354838709677
directli,1.02
director,1.0228947368421053
disabl,1.0285714285714285
disadvantag,1.0271875
disast,1.0293478260869566
discard,1.025
discern,1.0233333333333334
discharg,1.028421052631579
disciplin,1.0289285714285714
disclosur,1.0253846153846153
discontinu,1.0253846153846153
discount,0.0
discov,1.0228
discoveri,1.0166666666666666
discret,1.0275
discrimin,1.0265384615384616
discuss,1.0232904884318765
diseas,1.0265298507462686
dish,1.0236170212765958
disinfect,0.0
disk,1.0275
disord,1.025
dispatch,0.0
dispens,1.028125
display,1.025
dispos,1.019642857142857
disrupt,1.0185714285714287
dissatisfact,1.024
dissemin,1.0218181818181817
distanc,1.0242307692307693
distinct,1.022258064516129
distinguish,1.0267857142857142
distribut,1.0222272727272728
district,1.0189473684210526
disturb,0.0
divers,1.0182352941176471
diversif,0.0
diversifi,1.02
divid,1.0244736842105264
divis,1.0269387755102042
doctor,1.027457627118644
document,1.0237016574585636
doesnt,1.0275
dog,0.0
dole,0.0
dollar,1.0276
domain,1.0269696969696969
domest,1.0241379310344827
domin,1.015
done,1.022375
dont,1.0195652173913043
door,1.0227272727272727
doorstep,1.0257142857142858
dormitori,0.0
dose,1.02625
doubl,1.022857142857143
doubt,1.015
download,1.0283333333333333
downtown,0.0
drain,1.0233333333333334
dramat,1.0247826086956522
drastic,1.0195
draw,1.0161538461538462
drawback,1.028
drawn,1.027
dream,1.02625
dress,1.0275
dri,1.027457627118644
drink,1.025
drive,1.018165137614679
driven,1.020625
driver,1.0231958762886597
drop,1.017027027027027
droplet,0.0
drought,1.027
drpedia,0.0
drrm,0.0
drug,1.015
drunkdriv,0.0
dump,1.0245454545454546
duplic,1.021
durat,1.0232258064516129
duti,1.015
dwell,1.0214285714285714
dynam,1.024181818181818
earli,1.0247706422018348
earlier,1.0194117647058825
earn,1.025090909090909
earth,1.0261290322580645
earthquak,0.0
eas,1.018529411764706
easi,1.0200826446280993
easier,1.022987012987013
easiest,0.0
easili,1.0201428571428572
east,1.0171428571428571
eastern,1.0257142857142858
easytous,0.0
eat,1.0282352941176471
eclassroom,0.0
ecolog,1.0176470588235293
ecommerc,1.0256488549618321
econom,1.024140625
economi,1.0222950819672132
ecosystem,1.0225
ecotour,0.0
edg,1.0291089108910891
edit,1.0163636363636364
educ,1.022251655629139
effect,1.0199721448467967
efficaci,0.0
effici,1.021031746031746
effort,1.0198895027624308
egg,1.0276923076923077
egypt,1.024
eight,1.019090909090909
either,1.016896551724138
elderli,1.0261538461538462
elearn,1.028
electr,1.0199236641221374
electron,1.0216831683168317
element,1.0195348837209302
elementari,1.0166666666666666
elev,1.015
elig,1.027
elimin,1.0233333333333334
els,1.026
email,1.0261290322580645
embed,1.0287755102040816
embrac,1.0205263157894737
emerg,1.0216334661354582
emiss,1.0225
emot,1.0282352941176471
emphas,1.0191489361702128
emphasi,1.0216
emphasis,1.025
empir,1.0260655737704918
employ,1.0178448275862069
employe,1.0237831325301205
empow,1.0225
empower,1.025
empti,0.0
emul,1.0225
enabl,1.0199484536082475
enact,1.0235714285714286
enclos,1.0266666666666666
encod,1.0252631578947369
encompass,1.0235714285714286
encount,1.0195
encourag,1.0171428571428571
end,1.0248076923076923
endeavor,1.015
endors,1.0292105263157896
endur,1.0266666666666666
energi,1.0282119205298013
enforc,1.0258139534883721
engag,1.0193251533742331
engin,1.026842105263158
english,1.0288
enhanc,1.018857142857143
enjoy,1.0192452830188679
enlarg,1.02625
enorm,1.018888888888889
enough,1.0242307692307693
enrol,1.0295
ensur,1.0167934782608696
entail,1.0204
enter,1.0221621621621622
enterpris,1.0236065573770492
entertain,1.0231147540983607
enthusiasm,1.023076923076923
enthusiast,1.0233333333333334
entic,0.0
entir,1.0179268292682926
entiti,1.0254117647058822
entitl,1.0275675675675675
entranc,1.0246428571428572
entrepreneur,1.028
entrepreneuri,0.0
entri,1.0216
environ,1.020625
environment,1.0236363636363637
envis,1.02
epidem,1.0276923076923077
equal,1.0169565217391305
equat,1.0261290322580645
equip,1.019453125
equiti,0.0
equival,1.0222857142857142
error,1.0269696969696969
escap,1.027
especi,1.0187941176470587
essenc,1.0225
essenti,1.0180803571428572
establish,1.018181818181818
estat,1.02625
estim,1.0226130653266332
etal,1.025609756097561
ethic,1.022
ethiopia,0.0
ethiopian,0.0
ethnic,1.0279545454545453
europ,1.0233333333333334
european,1.02
evacu,0.0
evacue,0.0
evad,0.0
evalu,1.0229268292682927
evapor,1.0257142857142858
even,1.0192328767123289
event,1.017041420118343
eventu,1.0158823529411765
ever,1.018421052631579
everchang,0.0
evergrow,1.025
everi,1.021774193548387
everincreas,1.025
everybodi,1.023076923076923
everyday,1.0206896551724138
everyon,1.02
everyth,1.02
everywher,1.028
evid,1.019879518072289
